Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1672675200000,1675443060000

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
28800000,1673341920000,2023-01-10T17:12:00.000+08:00,-1,
28800000,1673342100000,2023-01-10T17:15:00.000+08:00,-1,
28800000,1673342280000,2023-01-10T17:18:00.000+08:00,-1,
28800000,1673342460000,2023-01-10T17:21:00.000+08:00,-1,
28800000,1673342640000,2023-01-10T17:24:00.000+08:00,-1,
28800000,1673342820000,2023-01-10T17:27:00.000+08:00,-1,
28800000,1673343000000,2023-01-10T17:30:00.000+08:00,-1,
28800000,1673343180000,2023-01-10T17:33:00.000+08:00,-1,
28800000,1673343360000,2023-01-10T17:36:00.000+08:00,-1,
28800000,1673343540000,2023-01-10T17:39:00.000+08:00,-1,
28800000,1673343720000,2023-01-10T17:42:00.000+08:00,-1,
28800000,1673343900000,2023-01-10T17:45:00.000+08:00,-1,
28800000,1673344080000,2023-01-10T17:48:00.000+08:00,-1,
28800000,1673344260000,2023-01-10T17:51:00.000+08:00,-1,
28800000,1673344440000,2023-01-10T17:54:00.000+08:00,-1,
28800000,1673344620000,2023-01-10T17:57:00.000+08:00,-1,
28800000,1673344800000,2023-01-10T18:00:00.000+08:00,-1,
28800000,1673344980000,2023-01-10T18:03:00.000+08:00,-1,
28800000,1673345160000,2023-01-10T18:06:00.000+08:00,-1,
28800000,1673345340000,2023-01-10T18:09:00.000+08:00,-1,
28800000,1673345520000,2023-01-10T18:12:00.000+08:00,-1,
28800000,1673345700000,2023-01-10T18:15:00.000+08:00,-1,
28800000,1673345880000,2023-01-10T18:18:00.000+08:00,-1,
28800000,1673346060000,2023-01-10T18:21:00.000+08:00,-1,
28800000,1673346240000,2023-01-10T18:24:00.000+08:00,-1,
28800000,1673346420000,2023-01-10T18:27:00.000+08:00,-1,
28800000,1673346600000,2023-01-10T18:30:00.000+08:00,-1,
28800000,1673346780000,2023-01-10T18:33:00.000+08:00,-1,
28800000,1673346960000,2023-01-10T18:36:00.000+08:00,-1,
28800000,1673347140000,2023-01-10T18:39:00.000+08:00,-1,
28800000,1673347320000,2023-01-10T18:42:00.000+08:00,-1,
28800000,1673347500000,2023-01-10T18:45:00.000+08:00,-1,
28800000,1673347680000,2023-01-10T18:48:00.000+08:00,-1,
28800000,1673347860000,2023-01-10T18:51:00.000+08:00,-1,
28800000,1673348040000,2023-01-10T18:54:00.000+08:00,-1,
28800000,1673348220000,2023-01-10T18:57:00.000+08:00,-1,
28800000,1673348400000,2023-01-10T19:00:00.000+08:00,-1,
28800000,1673348580000,2023-01-10T19:03:00.000+08:00,-1,
28800000,1673348760000,2023-01-10T19:06:00.000+08:00,-1,
28800000,1673348940000,2023-01-10T19:09:00.000+08:00,-1,
28800000,1673349120000,2023-01-10T19:12:00.000+08:00,-1,
28800000,1673349300000,2023-01-10T19:15:00.000+08:00,-1,
28800000,1673349480000,2023-01-10T19:18:00.000+08:00,-1,
28800000,1673349660000,2023-01-10T19:21:00.000+08:00,-1,
28800000,1673349840000,2023-01-10T19:24:00.000+08:00,-1,
28800000,1673350020000,2023-01-10T19:27:00.000+08:00,-1,
28800000,1673350200000,2023-01-10T19:30:00.000+08:00,-1,
28800000,1673350380000,2023-01-10T19:33:00.000+08:00,-1,
28800000,1673350560000,2023-01-10T19:36:00.000+08:00,-1,
28800000,1673350740000,2023-01-10T19:39:00.000+08:00,-1,
28800000,1673350920000,2023-01-10T19:42:00.000+08:00,-1,
28800000,1673351100000,2023-01-10T19:45:00.000+08:00,-1,
28800000,1673351280000,2023-01-10T19:48:00.000+08:00,-1,
28800000,1673351460000,2023-01-10T19:51:00.000+08:00,-1,
28800000,1673351640000,2023-01-10T19:54:00.000+08:00,-1,
28800000,1673351820000,2023-01-10T19:57:00.000+08:00,-1,
28800000,1673352000000,2023-01-10T20:00:00.000+08:00,-1,
28800000,1673352180000,2023-01-10T20:03:00.000+08:00,-1,
28800000,1673352360000,2023-01-10T20:06:00.000+08:00,-1,
28800000,1673352540000,2023-01-10T20:09:00.000+08:00,-1,
28800000,1673352720000,2023-01-10T20:12:00.000+08:00,-1,
28800000,1673352900000,2023-01-10T20:15:00.000+08:00,-1,
28800000,1673353080000,2023-01-10T20:18:00.000+08:00,-1,
28800000,1673353260000,2023-01-10T20:21:00.000+08:00,-1,
28800000,1673353440000,2023-01-10T20:24:00.000+08:00,-1,
28800000,1673353620000,2023-01-10T20:27:00.000+08:00,-1,
28800000,1673353800000,2023-01-10T20:30:00.000+08:00,-1,
28800000,1673353980000,2023-01-10T20:33:00.000+08:00,-1,
28800000,1673354160000,2023-01-10T20:36:00.000+08:00,-1,
28800000,1673354340000,2023-01-10T20:39:00.000+08:00,-1,
28800000,1673354520000,2023-01-10T20:42:00.000+08:00,-1,
28800000,1673354700000,2023-01-10T20:45:00.000+08:00,-1,
28800000,1673354880000,2023-01-10T20:48:00.000+08:00,-1,
28800000,1673355060000,2023-01-10T20:51:00.000+08:00,-1,
28800000,1673355240000,2023-01-10T20:54:00.000+08:00,-1,
28800000,1673355420000,2023-01-10T20:57:00.000+08:00,-1,
28800000,1673355600000,2023-01-10T21:00:00.000+08:00,-1,
28800000,1673355780000,2023-01-10T21:03:00.000+08:00,-1,
28800000,1673355960000,2023-01-10T21:06:00.000+08:00,-1,
28800000,1673356140000,2023-01-10T21:09:00.000+08:00,-1,
28800000,1673356320000,2023-01-10T21:12:00.000+08:00,-1,
28800000,1673356500000,2023-01-10T21:15:00.000+08:00,-1,
28800000,1673356680000,2023-01-10T21:18:00.000+08:00,-1,
28800000,1673356860000,2023-01-10T21:21:00.000+08:00,-1,
28800000,1673357040000,2023-01-10T21:24:00.000+08:00,-1,
28800000,1673357220000,2023-01-10T21:27:00.000+08:00,-1,
28800000,1673357400000,2023-01-10T21:30:00.000+08:00,-1,
28800000,1673357580000,2023-01-10T21:33:00.000+08:00,-1,
28800000,1673357760000,2023-01-10T21:36:00.000+08:00,-1,
28800000,1673357940000,2023-01-10T21:39:00.000+08:00,-1,
28800000,1673358120000,2023-01-10T21:42:00.000+08:00,-1,
28800000,1673358300000,2023-01-10T21:45:00.000+08:00,-1,
28800000,1673358480000,2023-01-10T21:48:00.000+08:00,-1,
28800000,1673358660000,2023-01-10T21:51:00.000+08:00,-1,
28800000,1673358840000,2023-01-10T21:54:00.000+08:00,-1,
28800000,1673359020000,2023-01-10T21:57:00.000+08:00,-1,
28800000,1673359200000,2023-01-10T22:00:00.000+08:00,-1,
28800000,1673359380000,2023-01-10T22:03:00.000+08:00,-1,
28800000,1673359560000,2023-01-10T22:06:00.000+08:00,-1,
28800000,1673359740000,2023-01-10T22:09:00.000+08:00,-1,
28800000,1673359920000,2023-01-10T22:12:00.000+08:00,-1,
28800000,1673360100000,2023-01-10T22:15:00.000+08:00,-1,
28800000,1673360280000,2023-01-10T22:18:00.000+08:00,-1,
28800000,1673360460000,2023-01-10T22:21:00.000+08:00,-1,
28800000,1673360640000,2023-01-10T22:24:00.000+08:00,-1,
28800000,1673360820000,2023-01-10T22:27:00.000+08:00,-1,
28800000,1673361000000,2023-01-10T22:30:00.000+08:00,-1,
28800000,1673361180000,2023-01-10T22:33:00.000+08:00,-1,
28800000,1673361360000,2023-01-10T22:36:00.000+08:00,-1,
28800000,1673361540000,2023-01-10T22:39:00.000+08:00,-1,
28800000,1673361720000,2023-01-10T22:42:00.000+08:00,-1,
28800000,1673361900000,2023-01-10T22:45:00.000+08:00,-1,
28800000,1673362080000,2023-01-10T22:48:00.000+08:00,-1,
28800000,1673362260000,2023-01-10T22:51:00.000+08:00,-1,
28800000,1673362440000,2023-01-10T22:54:00.000+08:00,-1,
28800000,1673362620000,2023-01-10T22:57:00.000+08:00,-1,
28800000,1673362800000,2023-01-10T23:00:00.000+08:00,-1,
28800000,1673362980000,2023-01-10T23:03:00.000+08:00,-1,
28800000,1673363160000,2023-01-10T23:06:00.000+08:00,-1,
28800000,1673363340000,2023-01-10T23:09:00.000+08:00,-1,
28800000,1673363520000,2023-01-10T23:12:00.000+08:00,-1,
28800000,1673363700000,2023-01-10T23:15:00.000+08:00,-1,
28800000,1673363880000,2023-01-10T23:18:00.000+08:00,-1,
28800000,1673364060000,2023-01-10T23:21:00.000+08:00,-1,
28800000,1673364240000,2023-01-10T23:24:00.000+08:00,-1,
28800000,1673364420000,2023-01-10T23:27:00.000+08:00,-1,
28800000,1673364600000,2023-01-10T23:30:00.000+08:00,-1,
28800000,1673364780000,2023-01-10T23:33:00.000+08:00,-1,
28800000,1673364960000,2023-01-10T23:36:00.000+08:00,-1,
28800000,1673365140000,2023-01-10T23:39:00.000+08:00,-1,
28800000,1673365320000,2023-01-10T23:42:00.000+08:00,-1,
28800000,1673365500000,2023-01-10T23:45:00.000+08:00,-1,
28800000,1673365680000,2023-01-10T23:48:00.000+08:00,-1,
28800000,1673365860000,2023-01-10T23:51:00.000+08:00,-1,
28800000,1673366040000,2023-01-10T23:54:00.000+08:00,-1,
28800000,1673366220000,2023-01-10T23:57:00.000+08:00,-1,
28800000,1673366400000,2023-01-11T00:00:00.000+08:00,-1,
28800000,1673366580000,2023-01-11T00:03:00.000+08:00,-1,
28800000,1673366760000,2023-01-11T00:06:00.000+08:00,-1,
28800000,1673366940000,2023-01-11T00:09:00.000+08:00,-1,
28800000,1673367120000,2023-01-11T00:12:00.000+08:00,-1,
28800000,1673367300000,2023-01-11T00:15:00.000+08:00,-1,
28800000,1673367480000,2023-01-11T00:18:00.000+08:00,-1,
28800000,1673367660000,2023-01-11T00:21:00.000+08:00,-1,
28800000,1673367840000,2023-01-11T00:24:00.000+08:00,-1,
28800000,1673368020000,2023-01-11T00:27:00.000+08:00,-1,
28800000,1673368200000,2023-01-11T00:30:00.000+08:00,-1,
28800000,1673368380000,2023-01-11T00:33:00.000+08:00,-1,
28800000,1673368560000,2023-01-11T00:36:00.000+08:00,-1,
28800000,1673368740000,2023-01-11T00:39:00.000+08:00,-1,
28800000,1673368920000,2023-01-11T00:42:00.000+08:00,-1,
28800000,1673369100000,2023-01-11T00:45:00.000+08:00,-1,
28800000,1673369280000,2023-01-11T00:48:00.000+08:00,-1,
28800000,1673369460000,2023-01-11T00:51:00.000+08:00,-1,
28800000,1673369640000,2023-01-11T00:54:00.000+08:00,-1,
28800000,1673369820000,2023-01-11T00:57:00.000+08:00,-1,
28800000,1673370000000,2023-01-11T01:00:00.000+08:00,-1,
28800000,1673370180000,2023-01-11T01:03:00.000+08:00,-1,
28800000,1673370360000,2023-01-11T01:06:00.000+08:00,-1,
28800000,1673370540000,2023-01-11T01:09:00.000+08:00,-1,
28800000,1673370720000,2023-01-11T01:12:00.000+08:00,-1,
28800000,1673370900000,2023-01-11T01:15:00.000+08:00,-1,
28800000,1673371080000,2023-01-11T01:18:00.000+08:00,-1,
28800000,1673371260000,2023-01-11T01:21:00.000+08:00,-1,
28800000,1673371440000,2023-01-11T01:24:00.000+08:00,-1,
28800000,1673371620000,2023-01-11T01:27:00.000+08:00,-1,
28800000,1673371800000,2023-01-11T01:30:00.000+08:00,-1,
28800000,1673371980000,2023-01-11T01:33:00.000+08:00,-1,
28800000,1673372160000,2023-01-11T01:36:00.000+08:00,-1,
28800000,1673372340000,2023-01-11T01:39:00.000+08:00,-1,
28800000,1673372520000,2023-01-11T01:42:00.000+08:00,-1,
28800000,1673372700000,2023-01-11T01:45:00.000+08:00,-1,
28800000,1673372880000,2023-01-11T01:48:00.000+08:00,-1,
28800000,1673373060000,2023-01-11T01:51:00.000+08:00,-1,
28800000,1673373240000,2023-01-11T01:54:00.000+08:00,-1,
28800000,1673373420000,2023-01-11T01:57:00.000+08:00,-1,
28800000,1673373600000,2023-01-11T02:00:00.000+08:00,-1,
28800000,1673373780000,2023-01-11T02:03:00.000+08:00,-1,
28800000,1673373960000,2023-01-11T02:06:00.000+08:00,-1,
28800000,1673374140000,2023-01-11T02:09:00.000+08:00,-1,
28800000,1673374320000,2023-01-11T02:12:00.000+08:00,-1,
28800000,1673374500000,2023-01-11T02:15:00.000+08:00,-1,
28800000,1673374680000,2023-01-11T02:18:00.000+08:00,-1,
28800000,1673374860000,2023-01-11T02:21:00.000+08:00,-1,
28800000,1673375040000,2023-01-11T02:24:00.000+08:00,-1,
28800000,1673375220000,2023-01-11T02:27:00.000+08:00,-1,
28800000,1673375400000,2023-01-11T02:30:00.000+08:00,-1,
28800000,1673375580000,2023-01-11T02:33:00.000+08:00,-1,
28800000,1673375760000,2023-01-11T02:36:00.000+08:00,-1,
28800000,1673375940000,2023-01-11T02:39:00.000+08:00,-1,
28800000,1673376120000,2023-01-11T02:42:00.000+08:00,-1,
28800000,1673376300000,2023-01-11T02:45:00.000+08:00,-1,
28800000,1673376480000,2023-01-11T02:48:00.000+08:00,-1,
28800000,1673376660000,2023-01-11T02:51:00.000+08:00,-1,
28800000,1673376840000,2023-01-11T02:54:00.000+08:00,-1,
28800000,1673377020000,2023-01-11T02:57:00.000+08:00,-1,
28800000,1673377200000,2023-01-11T03:00:00.000+08:00,-1,
28800000,1673377380000,2023-01-11T03:03:00.000+08:00,-1,
28800000,1673377560000,2023-01-11T03:06:00.000+08:00,-1,
28800000,1673377740000,2023-01-11T03:09:00.000+08:00,-1,
28800000,1673377920000,2023-01-11T03:12:00.000+08:00,-1,
28800000,1673378100000,2023-01-11T03:15:00.000+08:00,-1,
28800000,1673378280000,2023-01-11T03:18:00.000+08:00,-1,
28800000,1673378460000,2023-01-11T03:21:00.000+08:00,-1,
28800000,1673378640000,2023-01-11T03:24:00.000+08:00,-1,
28800000,1673378820000,2023-01-11T03:27:00.000+08:00,-1,
28800000,1673379000000,2023-01-11T03:30:00.000+08:00,-1,
28800000,1673379180000,2023-01-11T03:33:00.000+08:00,-1,
28800000,1673379360000,2023-01-11T03:36:00.000+08:00,-1,
28800000,1673379540000,2023-01-11T03:39:00.000+08:00,-1,
28800000,1673379720000,2023-01-11T03:42:00.000+08:00,-1,
28800000,1673379900000,2023-01-11T03:45:00.000+08:00,-1,
28800000,1673380080000,2023-01-11T03:48:00.000+08:00,-1,
28800000,1673380260000,2023-01-11T03:51:00.000+08:00,-1,
28800000,1673380440000,2023-01-11T03:54:00.000+08:00,-1,
28800000,1673380620000,2023-01-11T03:57:00.000+08:00,-1,
28800000,1673380800000,2023-01-11T04:00:00.000+08:00,-1,
28800000,1673380980000,2023-01-11T04:03:00.000+08:00,-1,
28800000,1673381160000,2023-01-11T04:06:00.000+08:00,-1,
28800000,1673381340000,2023-01-11T04:09:00.000+08:00,-1,
28800000,1673381520000,2023-01-11T04:12:00.000+08:00,-1,
28800000,1673381700000,2023-01-11T04:15:00.000+08:00,-1,
28800000,1673381880000,2023-01-11T04:18:00.000+08:00,-1,
28800000,1673382060000,2023-01-11T04:21:00.000+08:00,-1,
28800000,1673382240000,2023-01-11T04:24:00.000+08:00,-1,
28800000,1673382420000,2023-01-11T04:27:00.000+08:00,-1,
28800000,1673382600000,2023-01-11T04:30:00.000+08:00,-1,
28800000,1673382780000,2023-01-11T04:33:00.000+08:00,-1,
28800000,1673382960000,2023-01-11T04:36:00.000+08:00,-1,
28800000,1673383140000,2023-01-11T04:39:00.000+08:00,-1,
28800000,1673383320000,2023-01-11T04:42:00.000+08:00,-1,
28800000,1673383500000,2023-01-11T04:45:00.000+08:00,-1,
28800000,1673383680000,2023-01-11T04:48:00.000+08:00,-1,
28800000,1673383860000,2023-01-11T04:51:00.000+08:00,-1,
28800000,1673384040000,2023-01-11T04:54:00.000+08:00,-1,
28800000,1673384220000,2023-01-11T04:57:00.000+08:00,-1,
28800000,1673384400000,2023-01-11T05:00:00.000+08:00,-1,
28800000,1673384580000,2023-01-11T05:03:00.000+08:00,-1,
28800000,1673384760000,2023-01-11T05:06:00.000+08:00,-1,
28800000,1673384940000,2023-01-11T05:09:00.000+08:00,-1,
28800000,1673385120000,2023-01-11T05:12:00.000+08:00,-1,
28800000,1673385300000,2023-01-11T05:15:00.000+08:00,-1,
28800000,1673385480000,2023-01-11T05:18:00.000+08:00,-1,
28800000,1673385660000,2023-01-11T05:21:00.000+08:00,-1,
28800000,1673385840000,2023-01-11T05:24:00.000+08:00,-1,
28800000,1673386020000,2023-01-11T05:27:00.000+08:00,-1,
28800000,1673386200000,2023-01-11T05:30:00.000+08:00,-1,
28800000,1673386380000,2023-01-11T05:33:00.000+08:00,-1,
28800000,1673386560000,2023-01-11T05:36:00.000+08:00,-1,
28800000,1673386740000,2023-01-11T05:39:00.000+08:00,-1,
28800000,1673386920000,2023-01-11T05:42:00.000+08:00,-1,
28800000,1673387100000,2023-01-11T05:45:00.000+08:00,-1,
28800000,1673387280000,2023-01-11T05:48:00.000+08:00,-1,
28800000,1673387460000,2023-01-11T05:51:00.000+08:00,-1,
28800000,1673387640000,2023-01-11T05:54:00.000+08:00,-1,
28800000,1673387820000,2023-01-11T05:57:00.000+08:00,-1,
28800000,1673388000000,2023-01-11T06:00:00.000+08:00,-1,
28800000,1673388180000,2023-01-11T06:03:00.000+08:00,-1,
28800000,1673388360000,2023-01-11T06:06:00.000+08:00,-1,
28800000,1673388540000,2023-01-11T06:09:00.000+08:00,-1,
28800000,1673388720000,2023-01-11T06:12:00.000+08:00,-1,
28800000,1673388900000,2023-01-11T06:15:00.000+08:00,-1,
28800000,1673389080000,2023-01-11T06:18:00.000+08:00,-1,
28800000,1673389260000,2023-01-11T06:21:00.000+08:00,-1,
28800000,1673389440000,2023-01-11T06:24:00.000+08:00,-1,
28800000,1673389620000,2023-01-11T06:27:00.000+08:00,-1,
28800000,1673389800000,2023-01-11T06:30:00.000+08:00,-1,
28800000,1673389980000,2023-01-11T06:33:00.000+08:00,-1,
28800000,1673390160000,2023-01-11T06:36:00.000+08:00,-1,
28800000,1673390340000,2023-01-11T06:39:00.000+08:00,-1,
28800000,1673390520000,2023-01-11T06:42:00.000+08:00,-1,
28800000,1673390700000,2023-01-11T06:45:00.000+08:00,-1,
28800000,1673390880000,2023-01-11T06:48:00.000+08:00,-1,
28800000,1673391060000,2023-01-11T06:51:00.000+08:00,-1,
28800000,1673391240000,2023-01-11T06:54:00.000+08:00,-1,
28800000,1673391420000,2023-01-11T06:57:00.000+08:00,-1,
28800000,1673391600000,2023-01-11T07:00:00.000+08:00,-1,
28800000,1673391780000,2023-01-11T07:03:00.000+08:00,-1,
28800000,1673391960000,2023-01-11T07:06:00.000+08:00,-1,
28800000,1673392140000,2023-01-11T07:09:00.000+08:00,-1,
28800000,1673392320000,2023-01-11T07:12:00.000+08:00,-1,
28800000,1673392500000,2023-01-11T07:15:00.000+08:00,-1,
28800000,1673392680000,2023-01-11T07:18:00.000+08:00,-1,
28800000,1673392860000,2023-01-11T07:21:00.000+08:00,-1,
28800000,1673393040000,2023-01-11T07:24:00.000+08:00,-1,
28800000,1673393220000,2023-01-11T07:27:00.000+08:00,-1,
28800000,1673393400000,2023-01-11T07:30:00.000+08:00,-1,
28800000,1673393580000,2023-01-11T07:33:00.000+08:00,-1,
28800000,1673393760000,2023-01-11T07:36:00.000+08:00,-1,
28800000,1673393940000,2023-01-11T07:39:00.000+08:00,-1,
28800000,1673394120000,2023-01-11T07:42:00.000+08:00,-1,
28800000,1673394300000,2023-01-11T07:45:00.000+08:00,-1,
28800000,1673394480000,2023-01-11T07:48:00.000+08:00,-1,
28800000,1673394660000,2023-01-11T07:51:00.000+08:00,-1,
28800000,1673394840000,2023-01-11T07:54:00.000+08:00,-1,
28800000,1673395020000,2023-01-11T07:57:00.000+08:00,-1,
28800000,1673395200000,2023-01-11T08:00:00.000+08:00,-1,
28800000,1673395380000,2023-01-11T08:03:00.000+08:00,-1,
28800000,1673395560000,2023-01-11T08:06:00.000+08:00,-1,
28800000,1673395740000,2023-01-11T08:09:00.000+08:00,-1,
28800000,1673395920000,2023-01-11T08:12:00.000+08:00,-1,
28800000,1673396100000,2023-01-11T08:15:00.000+08:00,-1,
28800000,1673396280000,2023-01-11T08:18:00.000+08:00,-1,
28800000,1673396460000,2023-01-11T08:21:00.000+08:00,-1,
28800000,1673396640000,2023-01-11T08:24:00.000+08:00,-1,
28800000,1673396820000,2023-01-11T08:27:00.000+08:00,-1,
28800000,1673397000000,2023-01-11T08:30:00.000+08:00,-1,
28800000,1673397180000,2023-01-11T08:33:00.000+08:00,-1,
28800000,1673397360000,2023-01-11T08:36:00.000+08:00,-1,
28800000,1673397540000,2023-01-11T08:39:00.000+08:00,-1,
28800000,1673397720000,2023-01-11T08:42:00.000+08:00,-1,
28800000,1673397900000,2023-01-11T08:45:00.000+08:00,-1,
28800000,1673398080000,2023-01-11T08:48:00.000+08:00,-1,
28800000,1673398260000,2023-01-11T08:51:00.000+08:00,-1,
28800000,1673398440000,2023-01-11T08:54:00.000+08:00,-1,
28800000,1673398620000,2023-01-11T08:57:00.000+08:00,-1,
28800000,1673398800000,2023-01-11T09:00:00.000+08:00,-1,
28800000,1673398980000,2023-01-11T09:03:00.000+08:00,-1,
28800000,1673399160000,2023-01-11T09:06:00.000+08:00,-1,
28800000,1673399340000,2023-01-11T09:09:00.000+08:00,-1,
28800000,1673399520000,2023-01-11T09:12:00.000+08:00,-1,
28800000,1673399700000,2023-01-11T09:15:00.000+08:00,-1,
28800000,1673399880000,2023-01-11T09:18:00.000+08:00,-1,
28800000,1673400060000,2023-01-11T09:21:00.000+08:00,-1,
28800000,1673400240000,2023-01-11T09:24:00.000+08:00,-1,
28800000,1673400420000,2023-01-11T09:27:00.000+08:00,-1,
28800000,1673400600000,2023-01-11T09:30:00.000+08:00,-1,
28800000,1673400780000,2023-01-11T09:33:00.000+08:00,-1,
28800000,1673400960000,2023-01-11T09:36:00.000+08:00,-1,
28800000,1673401140000,2023-01-11T09:39:00.000+08:00,-1,
28800000,1673401320000,2023-01-11T09:42:00.000+08:00,-1,
28800000,1673401500000,2023-01-11T09:45:00.000+08:00,-1,
28800000,1673401680000,2023-01-11T09:48:00.000+08:00,-1,
28800000,1673401860000,2023-01-11T09:51:00.000+08:00,-1,
28800000,1673402040000,2023-01-11T09:54:00.000+08:00,-1,
28800000,1673402220000,2023-01-11T09:57:00.000+08:00,-1,
28800000,1673402400000,2023-01-11T10:00:00.000+08:00,-1,
28800000,1673402580000,2023-01-11T10:03:00.000+08:00,-1,
28800000,1673402760000,2023-01-11T10:06:00.000+08:00,-1,
28800000,1673402940000,2023-01-11T10:09:00.000+08:00,-1,
28800000,1673403120000,2023-01-11T10:12:00.000+08:00,-1,
28800000,1673403300000,2023-01-11T10:15:00.000+08:00,-1,
28800000,1673403480000,2023-01-11T10:18:00.000+08:00,-1,
28800000,1673403660000,2023-01-11T10:21:00.000+08:00,-1,
28800000,1673403840000,2023-01-11T10:24:00.000+08:00,-1,
28800000,1673404020000,2023-01-11T10:27:00.000+08:00,-1,
28800000,1673404200000,2023-01-11T10:30:00.000+08:00,-1,
28800000,1673404380000,2023-01-11T10:33:00.000+08:00,-1,
28800000,1673404560000,2023-01-11T10:36:00.000+08:00,-1,
28800000,1673404740000,2023-01-11T10:39:00.000+08:00,-1,
28800000,1673404920000,2023-01-11T10:42:00.000+08:00,-1,
28800000,1673405100000,2023-01-11T10:45:00.000+08:00,-1,
28800000,1673405280000,2023-01-11T10:48:00.000+08:00,-1,
28800000,1673405460000,2023-01-11T10:51:00.000+08:00,-1,
28800000,1673405640000,2023-01-11T10:54:00.000+08:00,-1,
28800000,1673405820000,2023-01-11T10:57:00.000+08:00,-1,
28800000,1673406000000,2023-01-11T11:00:00.000+08:00,-1,
28800000,1673406180000,2023-01-11T11:03:00.000+08:00,-1,
28800000,1673406360000,2023-01-11T11:06:00.000+08:00,-1,
28800000,1673406540000,2023-01-11T11:09:00.000+08:00,-1,
28800000,1673406720000,2023-01-11T11:12:00.000+08:00,-1,
28800000,1673406900000,2023-01-11T11:15:00.000+08:00,-1,
28800000,1673407080000,2023-01-11T11:18:00.000+08:00,-1,
28800000,1673407260000,2023-01-11T11:21:00.000+08:00,-1,
28800000,1673407440000,2023-01-11T11:24:00.000+08:00,-1,
28800000,1673407620000,2023-01-11T11:27:00.000+08:00,-1,
28800000,1673407800000,2023-01-11T11:30:00.000+08:00,-1,
28800000,1673407980000,2023-01-11T11:33:00.000+08:00,-1,
28800000,1673408160000,2023-01-11T11:36:00.000+08:00,-1,
28800000,1673408340000,2023-01-11T11:39:00.000+08:00,-1,
28800000,1673408520000,2023-01-11T11:42:00.000+08:00,-1,
28800000,1673408700000,2023-01-11T11:45:00.000+08:00,-1,
28800000,1673408880000,2023-01-11T11:48:00.000+08:00,-1,
28800000,1673409060000,2023-01-11T11:51:00.000+08:00,-1,
28800000,1673409240000,2023-01-11T11:54:00.000+08:00,-1,
28800000,1673409420000,2023-01-11T11:57:00.000+08:00,-1,
28800000,1673409600000,2023-01-11T12:00:00.000+08:00,-1,
28800000,1673409780000,2023-01-11T12:03:00.000+08:00,-1,
28800000,1673409960000,2023-01-11T12:06:00.000+08:00,-1,
28800000,1673410140000,2023-01-11T12:09:00.000+08:00,-1,
28800000,1673410320000,2023-01-11T12:12:00.000+08:00,-1,
28800000,1673410500000,2023-01-11T12:15:00.000+08:00,-1,
28800000,1673410680000,2023-01-11T12:18:00.000+08:00,-1,
28800000,1673410860000,2023-01-11T12:21:00.000+08:00,-1,
28800000,1673411040000,2023-01-11T12:24:00.000+08:00,-1,
28800000,1673411220000,2023-01-11T12:27:00.000+08:00,-1,
28800000,1673411400000,2023-01-11T12:30:00.000+08:00,-1,
28800000,1673411580000,2023-01-11T12:33:00.000+08:00,-1,
28800000,1673411760000,2023-01-11T12:36:00.000+08:00,-1,
28800000,1673411940000,2023-01-11T12:39:00.000+08:00,-1,
28800000,1673412120000,2023-01-11T12:42:00.000+08:00,-1,
28800000,1673412300000,2023-01-11T12:45:00.000+08:00,-1,
28800000,1673412480000,2023-01-11T12:48:00.000+08:00,-1,
28800000,1673412660000,2023-01-11T12:51:00.000+08:00,-1,
28800000,1673412840000,2023-01-11T12:54:00.000+08:00,-1,
28800000,1673413020000,2023-01-11T12:57:00.000+08:00,-1,
28800000,1673413200000,2023-01-11T13:00:00.000+08:00,-1,
28800000,1673413380000,2023-01-11T13:03:00.000+08:00,-1,
28800000,1673413560000,2023-01-11T13:06:00.000+08:00,-1,
28800000,1673413740000,2023-01-11T13:09:00.000+08:00,-1,
28800000,1673413920000,2023-01-11T13:12:00.000+08:00,-1,
28800000,1673414100000,2023-01-11T13:15:00.000+08:00,-1,
28800000,1673414280000,2023-01-11T13:18:00.000+08:00,-1,
28800000,1673414460000,2023-01-11T13:21:00.000+08:00,-1,
28800000,1673414640000,2023-01-11T13:24:00.000+08:00,-1,
28800000,1673414820000,2023-01-11T13:27:00.000+08:00,-1,
28800000,1673415000000,2023-01-11T13:30:00.000+08:00,-1,
28800000,1673415180000,2023-01-11T13:33:00.000+08:00,-1,
28800000,1673415360000,2023-01-11T13:36:00.000+08:00,-1,
28800000,1673415540000,2023-01-11T13:39:00.000+08:00,-1,
28800000,1673415720000,2023-01-11T13:42:00.000+08:00,-1,
28800000,1673415900000,2023-01-11T13:45:00.000+08:00,-1,
28800000,1673416080000,2023-01-11T13:48:00.000+08:00,-1,
28800000,1673416260000,2023-01-11T13:51:00.000+08:00,-1,
28800000,1673416440000,2023-01-11T13:54:00.000+08:00,-1,
