Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1672719795000,1675402140000

dailySummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,beatsPerMinute
x4a83fca-63b2ff80-15180-6,28800000,1672748895000,2023-01-03T20:28:15.000+08:00,67
x4a83fca-63b2ff80-15180-6,28800000,1672748910000,2023-01-03T20:28:30.000+08:00,67
x4a83fca-63b2ff80-15180-6,28800000,1672748925000,2023-01-03T20:28:45.000+08:00,67
x4a83fca-63b2ff80-15180-6,28800000,1672748940000,2023-01-03T20:29:00.000+08:00,67
x4a83fca-63b2ff80-15180-6,28800000,1672748955000,2023-01-03T20:29:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672748970000,2023-01-03T20:29:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672748985000,2023-01-03T20:29:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672749000000,2023-01-03T20:30:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672749015000,2023-01-03T20:30:15.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672749030000,2023-01-03T20:30:30.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672749045000,2023-01-03T20:30:45.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672749060000,2023-01-03T20:31:00.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672749075000,2023-01-03T20:31:15.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672749090000,2023-01-03T20:31:30.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672749105000,2023-01-03T20:31:45.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672749120000,2023-01-03T20:32:00.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672749135000,2023-01-03T20:32:15.000+08:00,69
x4a83fca-63b2ff80-15180-6,28800000,1672749150000,2023-01-03T20:32:30.000+08:00,69
x4a83fca-63b2ff80-15180-6,28800000,1672749165000,2023-01-03T20:32:45.000+08:00,69
x4a83fca-63b2ff80-15180-6,28800000,1672749180000,2023-01-03T20:33:00.000+08:00,69
x4a83fca-63b2ff80-15180-6,28800000,1672749195000,2023-01-03T20:33:15.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672749210000,2023-01-03T20:33:30.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672749225000,2023-01-03T20:33:45.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672749240000,2023-01-03T20:34:00.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672749255000,2023-01-03T20:34:15.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749270000,2023-01-03T20:34:30.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749285000,2023-01-03T20:34:45.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749300000,2023-01-03T20:35:00.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749315000,2023-01-03T20:35:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749330000,2023-01-03T20:35:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749345000,2023-01-03T20:35:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749360000,2023-01-03T20:36:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749375000,2023-01-03T20:36:15.000+08:00,96
x4a83fca-63b2ff80-15180-6,28800000,1672749390000,2023-01-03T20:36:30.000+08:00,96
x4a83fca-63b2ff80-15180-6,28800000,1672749405000,2023-01-03T20:36:45.000+08:00,96
x4a83fca-63b2ff80-15180-6,28800000,1672749420000,2023-01-03T20:37:00.000+08:00,96
x4a83fca-63b2ff80-15180-6,28800000,1672749435000,2023-01-03T20:37:15.000+08:00,103
x4a83fca-63b2ff80-15180-6,28800000,1672749450000,2023-01-03T20:37:30.000+08:00,103
x4a83fca-63b2ff80-15180-6,28800000,1672749465000,2023-01-03T20:37:45.000+08:00,103
x4a83fca-63b2ff80-15180-6,28800000,1672749480000,2023-01-03T20:38:00.000+08:00,103
x4a83fca-63b2ff80-15180-6,28800000,1672749495000,2023-01-03T20:38:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749510000,2023-01-03T20:38:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749525000,2023-01-03T20:38:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749540000,2023-01-03T20:39:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749555000,2023-01-03T20:39:15.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749570000,2023-01-03T20:39:30.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749585000,2023-01-03T20:39:45.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749600000,2023-01-03T20:40:00.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672749615000,2023-01-03T20:40:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749630000,2023-01-03T20:40:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749645000,2023-01-03T20:40:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749660000,2023-01-03T20:41:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749675000,2023-01-03T20:41:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749690000,2023-01-03T20:41:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749705000,2023-01-03T20:41:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749720000,2023-01-03T20:42:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749735000,2023-01-03T20:42:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749750000,2023-01-03T20:42:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749765000,2023-01-03T20:42:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749780000,2023-01-03T20:43:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672749795000,2023-01-03T20:43:15.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672749810000,2023-01-03T20:43:30.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672749825000,2023-01-03T20:43:45.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672749840000,2023-01-03T20:44:00.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672749855000,2023-01-03T20:44:15.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672749870000,2023-01-03T20:44:30.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672749885000,2023-01-03T20:44:45.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672749900000,2023-01-03T20:45:00.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672749915000,2023-01-03T20:45:15.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672749930000,2023-01-03T20:45:30.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672749945000,2023-01-03T20:45:45.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672749960000,2023-01-03T20:46:00.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672749975000,2023-01-03T20:46:15.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672749990000,2023-01-03T20:46:30.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672750005000,2023-01-03T20:46:45.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672750020000,2023-01-03T20:47:00.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672750035000,2023-01-03T20:47:15.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750050000,2023-01-03T20:47:30.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750065000,2023-01-03T20:47:45.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750080000,2023-01-03T20:48:00.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750095000,2023-01-03T20:48:15.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750110000,2023-01-03T20:48:30.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750125000,2023-01-03T20:48:45.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750140000,2023-01-03T20:49:00.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750155000,2023-01-03T20:49:15.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672750170000,2023-01-03T20:49:30.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672750185000,2023-01-03T20:49:45.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672750200000,2023-01-03T20:50:00.000+08:00,90
x4a83fca-63b2ff80-15180-6,28800000,1672750215000,2023-01-03T20:50:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750230000,2023-01-03T20:50:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750245000,2023-01-03T20:50:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750260000,2023-01-03T20:51:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750275000,2023-01-03T20:51:15.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750290000,2023-01-03T20:51:30.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750305000,2023-01-03T20:51:45.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750320000,2023-01-03T20:52:00.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750335000,2023-01-03T20:52:15.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750350000,2023-01-03T20:52:30.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750365000,2023-01-03T20:52:45.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750380000,2023-01-03T20:53:00.000+08:00,91
x4a83fca-63b2ff80-15180-6,28800000,1672750395000,2023-01-03T20:53:15.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672750410000,2023-01-03T20:53:30.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672750425000,2023-01-03T20:53:45.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672750440000,2023-01-03T20:54:00.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672750455000,2023-01-03T20:54:15.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750470000,2023-01-03T20:54:30.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750485000,2023-01-03T20:54:45.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750500000,2023-01-03T20:55:00.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750515000,2023-01-03T20:55:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750530000,2023-01-03T20:55:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750545000,2023-01-03T20:55:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750560000,2023-01-03T20:56:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750575000,2023-01-03T20:56:15.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750590000,2023-01-03T20:56:30.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750605000,2023-01-03T20:56:45.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750620000,2023-01-03T20:57:00.000+08:00,79
x4a83fca-63b2ff80-15180-6,28800000,1672750635000,2023-01-03T20:57:15.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750650000,2023-01-03T20:57:30.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750665000,2023-01-03T20:57:45.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750680000,2023-01-03T20:58:00.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750695000,2023-01-03T20:58:15.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750710000,2023-01-03T20:58:30.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750725000,2023-01-03T20:58:45.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750740000,2023-01-03T20:59:00.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672750755000,2023-01-03T20:59:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750770000,2023-01-03T20:59:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750785000,2023-01-03T20:59:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750800000,2023-01-03T21:00:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750815000,2023-01-03T21:00:15.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750830000,2023-01-03T21:00:30.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750845000,2023-01-03T21:00:45.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750860000,2023-01-03T21:01:00.000+08:00,84
x4a83fca-63b2ff80-15180-6,28800000,1672750875000,2023-01-03T21:01:15.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672750890000,2023-01-03T21:01:30.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672750905000,2023-01-03T21:01:45.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672750920000,2023-01-03T21:02:00.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672750935000,2023-01-03T21:02:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750950000,2023-01-03T21:02:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750965000,2023-01-03T21:02:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750980000,2023-01-03T21:03:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672750995000,2023-01-03T21:03:15.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751010000,2023-01-03T21:03:30.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751025000,2023-01-03T21:03:45.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751040000,2023-01-03T21:04:00.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751055000,2023-01-03T21:04:15.000+08:00,65
x4a83fca-63b2ff80-15180-6,28800000,1672751070000,2023-01-03T21:04:30.000+08:00,65
x4a83fca-63b2ff80-15180-6,28800000,1672751085000,2023-01-03T21:04:45.000+08:00,65
x4a83fca-63b2ff80-15180-6,28800000,1672751100000,2023-01-03T21:05:00.000+08:00,65
x4a83fca-63b2ff80-15180-6,28800000,1672751115000,2023-01-03T21:05:15.000+08:00,59
x4a83fca-63b2ff80-15180-6,28800000,1672751130000,2023-01-03T21:05:30.000+08:00,59
x4a83fca-63b2ff80-15180-6,28800000,1672751145000,2023-01-03T21:05:45.000+08:00,59
x4a83fca-63b2ff80-15180-6,28800000,1672751160000,2023-01-03T21:06:00.000+08:00,59
x4a83fca-63b2ff80-15180-6,28800000,1672751175000,2023-01-03T21:06:15.000+08:00,60
x4a83fca-63b2ff80-15180-6,28800000,1672751190000,2023-01-03T21:06:30.000+08:00,60
x4a83fca-63b2ff80-15180-6,28800000,1672751205000,2023-01-03T21:06:45.000+08:00,60
x4a83fca-63b2ff80-15180-6,28800000,1672751220000,2023-01-03T21:07:00.000+08:00,60
x4a83fca-63b2ff80-15180-6,28800000,1672751235000,2023-01-03T21:07:15.000+08:00,66
x4a83fca-63b2ff80-15180-6,28800000,1672751250000,2023-01-03T21:07:30.000+08:00,66
x4a83fca-63b2ff80-15180-6,28800000,1672751265000,2023-01-03T21:07:45.000+08:00,66
x4a83fca-63b2ff80-15180-6,28800000,1672751280000,2023-01-03T21:08:00.000+08:00,66
x4a83fca-63b2ff80-15180-6,28800000,1672751295000,2023-01-03T21:08:15.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672751310000,2023-01-03T21:08:30.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672751325000,2023-01-03T21:08:45.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672751340000,2023-01-03T21:09:00.000+08:00,85
x4a83fca-63b2ff80-15180-6,28800000,1672751355000,2023-01-03T21:09:15.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672751370000,2023-01-03T21:09:30.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672751385000,2023-01-03T21:09:45.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672751400000,2023-01-03T21:10:00.000+08:00,86
x4a83fca-63b2ff80-15180-6,28800000,1672751415000,2023-01-03T21:10:15.000+08:00,82
x4a83fca-63b2ff80-15180-6,28800000,1672751430000,2023-01-03T21:10:30.000+08:00,82
x4a83fca-63b2ff80-15180-6,28800000,1672751445000,2023-01-03T21:10:45.000+08:00,82
x4a83fca-63b2ff80-15180-6,28800000,1672751460000,2023-01-03T21:11:00.000+08:00,82
x4a83fca-63b2ff80-15180-6,28800000,1672751475000,2023-01-03T21:11:15.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672751490000,2023-01-03T21:11:30.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672751505000,2023-01-03T21:11:45.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672751520000,2023-01-03T21:12:00.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672751535000,2023-01-03T21:12:15.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672751550000,2023-01-03T21:12:30.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672751565000,2023-01-03T21:12:45.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672751580000,2023-01-03T21:13:00.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672751595000,2023-01-03T21:13:15.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751610000,2023-01-03T21:13:30.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751625000,2023-01-03T21:13:45.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751640000,2023-01-03T21:14:00.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672751655000,2023-01-03T21:14:15.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672751670000,2023-01-03T21:14:30.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672751685000,2023-01-03T21:14:45.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672751700000,2023-01-03T21:15:00.000+08:00,87
x4a83fca-63b2ff80-15180-6,28800000,1672751715000,2023-01-03T21:15:15.000+08:00,88
x4a83fca-63b2ff80-15180-6,28800000,1672751730000,2023-01-03T21:15:30.000+08:00,88
x4a83fca-63b2ff80-15180-6,28800000,1672751745000,2023-01-03T21:15:45.000+08:00,88
x4a83fca-63b2ff80-15180-6,28800000,1672751760000,2023-01-03T21:16:00.000+08:00,88
x4a83fca-63b2ff80-15180-6,28800000,1672751775000,2023-01-03T21:16:15.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751790000,2023-01-03T21:16:30.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751805000,2023-01-03T21:16:45.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751820000,2023-01-03T21:17:00.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751835000,2023-01-03T21:17:15.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751850000,2023-01-03T21:17:30.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751865000,2023-01-03T21:17:45.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751880000,2023-01-03T21:18:00.000+08:00,89
x4a83fca-63b2ff80-15180-6,28800000,1672751895000,2023-01-03T21:18:15.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672751910000,2023-01-03T21:18:30.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672751925000,2023-01-03T21:18:45.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672751940000,2023-01-03T21:19:00.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672751955000,2023-01-03T21:19:15.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672751970000,2023-01-03T21:19:30.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672751985000,2023-01-03T21:19:45.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752000000,2023-01-03T21:20:00.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752015000,2023-01-03T21:20:15.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752030000,2023-01-03T21:20:30.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752045000,2023-01-03T21:20:45.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752060000,2023-01-03T21:21:00.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752075000,2023-01-03T21:21:15.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752090000,2023-01-03T21:21:30.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752105000,2023-01-03T21:21:45.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752120000,2023-01-03T21:22:00.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752135000,2023-01-03T21:22:15.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752150000,2023-01-03T21:22:30.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752165000,2023-01-03T21:22:45.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752180000,2023-01-03T21:23:00.000+08:00,71
x4a83fca-63b2ff80-15180-6,28800000,1672752195000,2023-01-03T21:23:15.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752210000,2023-01-03T21:23:30.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752225000,2023-01-03T21:23:45.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752240000,2023-01-03T21:24:00.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752255000,2023-01-03T21:24:15.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752270000,2023-01-03T21:24:30.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752285000,2023-01-03T21:24:45.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752300000,2023-01-03T21:25:00.000+08:00,70
x4a83fca-63b2ff80-15180-6,28800000,1672752315000,2023-01-03T21:25:15.000+08:00,83
x4a83fca-63b2ff80-15180-6,28800000,1672752330000,2023-01-03T21:25:30.000+08:00,83
x4a83fca-63b2ff80-15180-6,28800000,1672752345000,2023-01-03T21:25:45.000+08:00,83
x4a83fca-63b2ff80-15180-6,28800000,1672752360000,2023-01-03T21:26:00.000+08:00,83
x4a83fca-63b2ff80-15180-6,28800000,1672752375000,2023-01-03T21:26:15.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672752390000,2023-01-03T21:26:30.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672752405000,2023-01-03T21:26:45.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672752420000,2023-01-03T21:27:00.000+08:00,72
x4a83fca-63b2ff80-15180-6,28800000,1672752435000,2023-01-03T21:27:15.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752450000,2023-01-03T21:27:30.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752465000,2023-01-03T21:27:45.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752480000,2023-01-03T21:28:00.000+08:00,73
x4a83fca-63b2ff80-15180-6,28800000,1672752495000,2023-01-03T21:28:15.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672752510000,2023-01-03T21:28:30.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672752525000,2023-01-03T21:28:45.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672752540000,2023-01-03T21:29:00.000+08:00,78
x4a83fca-63b2ff80-15180-6,28800000,1672752555000,2023-01-03T21:29:15.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752570000,2023-01-03T21:29:30.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752585000,2023-01-03T21:29:45.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752600000,2023-01-03T21:30:00.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752615000,2023-01-03T21:30:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752630000,2023-01-03T21:30:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752645000,2023-01-03T21:30:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752660000,2023-01-03T21:31:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752675000,2023-01-03T21:31:15.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672752690000,2023-01-03T21:31:30.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672752705000,2023-01-03T21:31:45.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672752720000,2023-01-03T21:32:00.000+08:00,80
x4a83fca-63b2ff80-15180-6,28800000,1672752735000,2023-01-03T21:32:15.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752750000,2023-01-03T21:32:30.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752765000,2023-01-03T21:32:45.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752780000,2023-01-03T21:33:00.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752795000,2023-01-03T21:33:15.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752810000,2023-01-03T21:33:30.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752825000,2023-01-03T21:33:45.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752840000,2023-01-03T21:34:00.000+08:00,76
x4a83fca-63b2ff80-15180-6,28800000,1672752855000,2023-01-03T21:34:15.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752870000,2023-01-03T21:34:30.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752885000,2023-01-03T21:34:45.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752900000,2023-01-03T21:35:00.000+08:00,77
x4a83fca-63b2ff80-15180-6,28800000,1672752915000,2023-01-03T21:35:15.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752930000,2023-01-03T21:35:30.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752945000,2023-01-03T21:35:45.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752960000,2023-01-03T21:36:00.000+08:00,75
x4a83fca-63b2ff80-15180-6,28800000,1672752975000,2023-01-03T21:36:15.000+08:00,95
x4a83fca-63b2ff80-15180-6,28800000,1672752990000,2023-01-03T21:36:30.000+08:00,95
