Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,taskId,taskScheduleRepeat,taskScheduleDescription,garminDeviceId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1725e82d-8800-4fd7-a12f-a712238e949e,false,,dba71865-d874-421e-a324-1ecc7df9b5a0,1675166604000,1675402023944

timezone,unixTimestampInMs,isoDate,deviceType,bbi
Asia/Taipei,1675180126827,2023-01-31T23:48:46.827+08:00,garmin_VenuSq2,734
Asia/Taipei,1675180129754,2023-01-31T23:48:49.754+08:00,garmin_VenuSq2,737
Asia/Taipei,1675180130491,2023-01-31T23:48:50.491+08:00,garmin_VenuSq2,725
Asia/Taipei,1675180131216,2023-01-31T23:48:51.216+08:00,garmin_VenuSq2,726
Asia/Taipei,1675180131942,2023-01-31T23:48:51.942+08:00,garmin_VenuSq2,719
Asia/Taipei,1675180132661,2023-01-31T23:48:52.661+08:00,garmin_VenuSq2,726
Asia/Taipei,1675180133100,2023-01-31T23:48:53.100+08:00,garmin_VenuSq2,725
Asia/Taipei,1675180133825,2023-01-31T23:48:53.825+08:00,garmin_VenuSq2,721
Asia/Taipei,1675180134546,2023-01-31T23:48:54.546+08:00,garmin_VenuSq2,843
Asia/Taipei,1675180135389,2023-01-31T23:48:55.389+08:00,garmin_VenuSq2,842
Asia/Taipei,1675180136271,2023-01-31T23:48:56.271+08:00,garmin_VenuSq2,761
Asia/Taipei,1675180137032,2023-01-31T23:48:57.032+08:00,garmin_VenuSq2,734
Asia/Taipei,1675180137766,2023-01-31T23:48:57.766+08:00,garmin_VenuSq2,728
Asia/Taipei,1675180138494,2023-01-31T23:48:58.494+08:00,garmin_VenuSq2,723
Asia/Taipei,1675180139217,2023-01-31T23:48:59.217+08:00,garmin_VenuSq2,734
Asia/Taipei,1675180140924,2023-01-31T23:49:00.924+08:00,garmin_VenuSq2,732
Asia/Taipei,1675180141656,2023-01-31T23:49:01.656+08:00,garmin_VenuSq2,735
Asia/Taipei,1675180142391,2023-01-31T23:49:02.391+08:00,garmin_VenuSq2,737
Asia/Taipei,1675180143128,2023-01-31T23:49:03.128+08:00,garmin_VenuSq2,752
Asia/Taipei,1675180143880,2023-01-31T23:49:03.880+08:00,garmin_VenuSq2,774
Asia/Taipei,1675180144775,2023-01-31T23:49:04.775+08:00,garmin_VenuSq2,851
Asia/Taipei,1675180145626,2023-01-31T23:49:05.626+08:00,garmin_VenuSq2,832
Asia/Taipei,1675180147716,2023-01-31T23:49:07.716+08:00,garmin_VenuSq2,776
Asia/Taipei,1675180148492,2023-01-31T23:49:08.492+08:00,garmin_VenuSq2,794
Asia/Taipei,1675180149286,2023-01-31T23:49:09.286+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180150076,2023-01-31T23:49:10.076+08:00,garmin_VenuSq2,788
Asia/Taipei,1675180150864,2023-01-31T23:49:10.864+08:00,garmin_VenuSq2,783
Asia/Taipei,1675180151663,2023-01-31T23:49:11.663+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180152453,2023-01-31T23:49:12.453+08:00,garmin_VenuSq2,782
Asia/Taipei,1675180153235,2023-01-31T23:49:13.235+08:00,garmin_VenuSq2,769
Asia/Taipei,1675180154004,2023-01-31T23:49:14.004+08:00,garmin_VenuSq2,765
Asia/Taipei,1675180154769,2023-01-31T23:49:14.769+08:00,garmin_VenuSq2,777
Asia/Taipei,1675180155292,2023-01-31T23:49:15.292+08:00,garmin_VenuSq2,747
Asia/Taipei,1675180156039,2023-01-31T23:49:16.039+08:00,garmin_VenuSq2,758
Asia/Taipei,1675180156797,2023-01-31T23:49:16.797+08:00,garmin_VenuSq2,778
Asia/Taipei,1675180157575,2023-01-31T23:49:17.575+08:00,garmin_VenuSq2,781
Asia/Taipei,1675180158376,2023-01-31T23:49:18.376+08:00,garmin_VenuSq2,785
Asia/Taipei,1675180159161,2023-01-31T23:49:19.161+08:00,garmin_VenuSq2,789
Asia/Taipei,1675180159950,2023-01-31T23:49:19.950+08:00,garmin_VenuSq2,860
Asia/Taipei,1675180160810,2023-01-31T23:49:20.810+08:00,garmin_VenuSq2,868
Asia/Taipei,1675180161678,2023-01-31T23:49:21.678+08:00,garmin_VenuSq2,757
Asia/Taipei,1675180162382,2023-01-31T23:49:22.382+08:00,garmin_VenuSq2,729
Asia/Taipei,1675180163111,2023-01-31T23:49:23.111+08:00,garmin_VenuSq2,680
Asia/Taipei,1675180163791,2023-01-31T23:49:23.791+08:00,garmin_VenuSq2,655
Asia/Taipei,1675180164446,2023-01-31T23:49:24.446+08:00,garmin_VenuSq2,697
Asia/Taipei,1675180165143,2023-01-31T23:49:25.143+08:00,garmin_VenuSq2,712
Asia/Taipei,1675180166841,2023-01-31T23:49:26.841+08:00,garmin_VenuSq2,712
Asia/Taipei,1675180167553,2023-01-31T23:49:27.553+08:00,garmin_VenuSq2,709
Asia/Taipei,1675180168262,2023-01-31T23:49:28.262+08:00,garmin_VenuSq2,710
Asia/Taipei,1675180168972,2023-01-31T23:49:28.972+08:00,garmin_VenuSq2,709
Asia/Taipei,1675180169681,2023-01-31T23:49:29.681+08:00,garmin_VenuSq2,700
Asia/Taipei,1675180170097,2023-01-31T23:49:30.097+08:00,garmin_VenuSq2,727
Asia/Taipei,1675180170824,2023-01-31T23:49:30.824+08:00,garmin_VenuSq2,716
Asia/Taipei,1675180171540,2023-01-31T23:49:31.540+08:00,garmin_VenuSq2,724
Asia/Taipei,1675180172264,2023-01-31T23:49:32.264+08:00,garmin_VenuSq2,715
Asia/Taipei,1675180173976,2023-01-31T23:49:33.976+08:00,garmin_VenuSq2,707
Asia/Taipei,1675180174683,2023-01-31T23:49:34.683+08:00,garmin_VenuSq2,715
Asia/Taipei,1675180175398,2023-01-31T23:49:35.398+08:00,garmin_VenuSq2,722
Asia/Taipei,1675180176120,2023-01-31T23:49:36.120+08:00,garmin_VenuSq2,720
Asia/Taipei,1675180176840,2023-01-31T23:49:36.840+08:00,garmin_VenuSq2,714
Asia/Taipei,1675180177266,2023-01-31T23:49:37.266+08:00,garmin_VenuSq2,710
Asia/Taipei,1675180177976,2023-01-31T23:49:37.976+08:00,garmin_VenuSq2,724
Asia/Taipei,1675180178700,2023-01-31T23:49:38.700+08:00,garmin_VenuSq2,730
Asia/Taipei,1675180179430,2023-01-31T23:49:39.430+08:00,garmin_VenuSq2,731
Asia/Taipei,1675180180187,2023-01-31T23:49:40.187+08:00,garmin_VenuSq2,731
Asia/Taipei,1675180180918,2023-01-31T23:49:40.918+08:00,garmin_VenuSq2,709
Asia/Taipei,1675180181627,2023-01-31T23:49:41.627+08:00,garmin_VenuSq2,701
Asia/Taipei,1675180182328,2023-01-31T23:49:42.328+08:00,garmin_VenuSq2,733
Asia/Taipei,1675180183061,2023-01-31T23:49:43.061+08:00,garmin_VenuSq2,754
Asia/Taipei,1675180184804,2023-01-31T23:49:44.804+08:00,garmin_VenuSq2,717
Asia/Taipei,1675180185521,2023-01-31T23:49:45.521+08:00,garmin_VenuSq2,713
Asia/Taipei,1675180186234,2023-01-31T23:49:46.234+08:00,garmin_VenuSq2,711
Asia/Taipei,1675180186945,2023-01-31T23:49:46.945+08:00,garmin_VenuSq2,713
Asia/Taipei,1675180187658,2023-01-31T23:49:47.658+08:00,garmin_VenuSq2,717
Asia/Taipei,1675180188112,2023-01-31T23:49:48.112+08:00,garmin_VenuSq2,736
Asia/Taipei,1675180188848,2023-01-31T23:49:48.848+08:00,garmin_VenuSq2,750
Asia/Taipei,1675180189598,2023-01-31T23:49:49.598+08:00,garmin_VenuSq2,773
Asia/Taipei,1675180190371,2023-01-31T23:49:50.371+08:00,garmin_VenuSq2,821
Asia/Taipei,1675180191360,2023-01-31T23:49:51.360+08:00,garmin_VenuSq2,892
Asia/Taipei,1675180192252,2023-01-31T23:49:52.252+08:00,garmin_VenuSq2,859
Asia/Taipei,1675180193111,2023-01-31T23:49:53.111+08:00,garmin_VenuSq2,821
Asia/Taipei,1675180193932,2023-01-31T23:49:53.932+08:00,garmin_VenuSq2,808
Asia/Taipei,1675180194740,2023-01-31T23:49:54.740+08:00,garmin_VenuSq2,824
Asia/Taipei,1675180195499,2023-01-31T23:49:55.499+08:00,garmin_VenuSq2,824
Asia/Taipei,1675180196323,2023-01-31T23:49:56.323+08:00,garmin_VenuSq2,820
Asia/Taipei,1675180197143,2023-01-31T23:49:57.143+08:00,garmin_VenuSq2,817
Asia/Taipei,1675180197960,2023-01-31T23:49:57.960+08:00,garmin_VenuSq2,805
Asia/Taipei,1675180198765,2023-01-31T23:49:58.765+08:00,garmin_VenuSq2,806
Asia/Taipei,1675180200552,2023-01-31T23:50:00.552+08:00,garmin_VenuSq2,801
Asia/Taipei,1675180201353,2023-01-31T23:50:01.353+08:00,garmin_VenuSq2,795
Asia/Taipei,1675180202148,2023-01-31T23:50:02.148+08:00,garmin_VenuSq2,795
Asia/Taipei,1675180202943,2023-01-31T23:50:02.943+08:00,garmin_VenuSq2,780
Asia/Taipei,1675180203723,2023-01-31T23:50:03.723+08:00,garmin_VenuSq2,787
Asia/Taipei,1675180204524,2023-01-31T23:50:04.524+08:00,garmin_VenuSq2,814
Asia/Taipei,1675180205338,2023-01-31T23:50:05.338+08:00,garmin_VenuSq2,919
Asia/Taipei,1675180206257,2023-01-31T23:50:06.257+08:00,garmin_VenuSq2,885
Asia/Taipei,1675180207142,2023-01-31T23:50:07.142+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180207932,2023-01-31T23:50:07.932+08:00,garmin_VenuSq2,763
Asia/Taipei,1675180208626,2023-01-31T23:50:08.626+08:00,garmin_VenuSq2,741
Asia/Taipei,1675180209367,2023-01-31T23:50:09.367+08:00,garmin_VenuSq2,685
Asia/Taipei,1675180210052,2023-01-31T23:50:10.052+08:00,garmin_VenuSq2,654
Asia/Taipei,1675180210706,2023-01-31T23:50:10.706+08:00,garmin_VenuSq2,711
Asia/Taipei,1675180211417,2023-01-31T23:50:11.417+08:00,garmin_VenuSq2,744
Asia/Taipei,1675180211940,2023-01-31T23:50:11.940+08:00,garmin_VenuSq2,782
Asia/Taipei,1675180212722,2023-01-31T23:50:12.722+08:00,garmin_VenuSq2,817
Asia/Taipei,1675180213539,2023-01-31T23:50:13.539+08:00,garmin_VenuSq2,822
Asia/Taipei,1675180214361,2023-01-31T23:50:14.361+08:00,garmin_VenuSq2,826
Asia/Taipei,1675180215259,2023-01-31T23:50:15.259+08:00,garmin_VenuSq2,828
Asia/Taipei,1675180216087,2023-01-31T23:50:16.087+08:00,garmin_VenuSq2,836
Asia/Taipei,1675180216923,2023-01-31T23:50:16.923+08:00,garmin_VenuSq2,839
Asia/Taipei,1675180217762,2023-01-31T23:50:17.762+08:00,garmin_VenuSq2,906
Asia/Taipei,1675180219513,2023-01-31T23:50:19.513+08:00,garmin_VenuSq2,844
Asia/Taipei,1675180220357,2023-01-31T23:50:20.357+08:00,garmin_VenuSq2,839
Asia/Taipei,1675180221196,2023-01-31T23:50:21.196+08:00,garmin_VenuSq2,857
Asia/Taipei,1675180222053,2023-01-31T23:50:22.053+08:00,garmin_VenuSq2,883
Asia/Taipei,1675180222936,2023-01-31T23:50:22.936+08:00,garmin_VenuSq2,868
Asia/Taipei,1675180224802,2023-01-31T23:50:24.802+08:00,garmin_VenuSq2,841
Asia/Taipei,1675180225643,2023-01-31T23:50:25.643+08:00,garmin_VenuSq2,857
Asia/Taipei,1675180226500,2023-01-31T23:50:26.500+08:00,garmin_VenuSq2,891
Asia/Taipei,1675180227391,2023-01-31T23:50:27.391+08:00,garmin_VenuSq2,889
Asia/Taipei,1675180228280,2023-01-31T23:50:28.280+08:00,garmin_VenuSq2,871
Asia/Taipei,1675180229035,2023-01-31T23:50:29.035+08:00,garmin_VenuSq2,850
Asia/Taipei,1675180229885,2023-01-31T23:50:29.885+08:00,garmin_VenuSq2,846
Asia/Taipei,1675180230731,2023-01-31T23:50:30.731+08:00,garmin_VenuSq2,840
Asia/Taipei,1675180231571,2023-01-31T23:50:31.571+08:00,garmin_VenuSq2,829
Asia/Taipei,1675180234681,2023-01-31T23:50:34.681+08:00,garmin_VenuSq2,788
Asia/Taipei,1675180235469,2023-01-31T23:50:35.469+08:00,garmin_VenuSq2,789
Asia/Taipei,1675180236258,2023-01-31T23:50:36.258+08:00,garmin_VenuSq2,791
Asia/Taipei,1675180237049,2023-01-31T23:50:37.049+08:00,garmin_VenuSq2,799
Asia/Taipei,1675180237848,2023-01-31T23:50:37.848+08:00,garmin_VenuSq2,817
Asia/Taipei,1675180238704,2023-01-31T23:50:38.704+08:00,garmin_VenuSq2,826
Asia/Taipei,1675180239530,2023-01-31T23:50:39.530+08:00,garmin_VenuSq2,852
Asia/Taipei,1675180240382,2023-01-31T23:50:40.382+08:00,garmin_VenuSq2,855
Asia/Taipei,1675180241237,2023-01-31T23:50:41.237+08:00,garmin_VenuSq2,866
Asia/Taipei,1675180242241,2023-01-31T23:50:42.241+08:00,garmin_VenuSq2,857
Asia/Taipei,1675180243098,2023-01-31T23:50:43.098+08:00,garmin_VenuSq2,817
Asia/Taipei,1675180243915,2023-01-31T23:50:43.915+08:00,garmin_VenuSq2,822
Asia/Taipei,1675180244737,2023-01-31T23:50:44.737+08:00,garmin_VenuSq2,769
Asia/Taipei,1675180245506,2023-01-31T23:50:45.506+08:00,garmin_VenuSq2,751
Asia/Taipei,1675180246156,2023-01-31T23:50:46.156+08:00,garmin_VenuSq2,753
Asia/Taipei,1675180246909,2023-01-31T23:50:46.909+08:00,garmin_VenuSq2,777
Asia/Taipei,1675180247686,2023-01-31T23:50:47.686+08:00,garmin_VenuSq2,822
Asia/Taipei,1675180250586,2023-01-31T23:50:50.586+08:00,garmin_VenuSq2,850
Asia/Taipei,1675180251436,2023-01-31T23:50:51.436+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180252226,2023-01-31T23:50:52.226+08:00,garmin_VenuSq2,879
Asia/Taipei,1675180253105,2023-01-31T23:50:53.105+08:00,garmin_VenuSq2,816
Asia/Taipei,1675180253921,2023-01-31T23:50:53.921+08:00,garmin_VenuSq2,768
Asia/Taipei,1675180254606,2023-01-31T23:50:54.606+08:00,garmin_VenuSq2,764
Asia/Taipei,1675180255370,2023-01-31T23:50:55.370+08:00,garmin_VenuSq2,770
Asia/Taipei,1675180256140,2023-01-31T23:50:56.140+08:00,garmin_VenuSq2,781
Asia/Taipei,1675180256921,2023-01-31T23:50:56.921+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180257711,2023-01-31T23:50:57.711+08:00,garmin_VenuSq2,797
Asia/Taipei,1675180258552,2023-01-31T23:50:58.552+08:00,garmin_VenuSq2,806
Asia/Taipei,1675180259358,2023-01-31T23:50:59.358+08:00,garmin_VenuSq2,804
Asia/Taipei,1675180260162,2023-01-31T23:51:00.162+08:00,garmin_VenuSq2,794
Asia/Taipei,1675180260956,2023-01-31T23:51:00.956+08:00,garmin_VenuSq2,789
Asia/Taipei,1675180261745,2023-01-31T23:51:01.745+08:00,garmin_VenuSq2,800
Asia/Taipei,1675180262281,2023-01-31T23:51:02.281+08:00,garmin_VenuSq2,764
Asia/Taipei,1675180263045,2023-01-31T23:51:03.045+08:00,garmin_VenuSq2,771
Asia/Taipei,1675180263816,2023-01-31T23:51:03.816+08:00,garmin_VenuSq2,794
Asia/Taipei,1675180264610,2023-01-31T23:51:04.610+08:00,garmin_VenuSq2,851
Asia/Taipei,1675180266564,2023-01-31T23:51:06.564+08:00,garmin_VenuSq2,870
Asia/Taipei,1675180267434,2023-01-31T23:51:07.434+08:00,garmin_VenuSq2,846
Asia/Taipei,1675180268280,2023-01-31T23:51:08.280+08:00,garmin_VenuSq2,822
Asia/Taipei,1675180269102,2023-01-31T23:51:09.102+08:00,garmin_VenuSq2,812
Asia/Taipei,1675180269914,2023-01-31T23:51:09.914+08:00,garmin_VenuSq2,829
Asia/Taipei,1675180270706,2023-01-31T23:51:10.706+08:00,garmin_VenuSq2,831
Asia/Taipei,1675180271537,2023-01-31T23:51:11.537+08:00,garmin_VenuSq2,810
Asia/Taipei,1675180272347,2023-01-31T23:51:12.347+08:00,garmin_VenuSq2,809
Asia/Taipei,1675180273156,2023-01-31T23:51:13.156+08:00,garmin_VenuSq2,813
Asia/Taipei,1675180273969,2023-01-31T23:51:13.969+08:00,garmin_VenuSq2,813
Asia/Taipei,1675180274773,2023-01-31T23:51:14.773+08:00,garmin_VenuSq2,817
Asia/Taipei,1675180275590,2023-01-31T23:51:15.590+08:00,garmin_VenuSq2,815
Asia/Taipei,1675180276405,2023-01-31T23:51:16.405+08:00,garmin_VenuSq2,812
Asia/Taipei,1675180277217,2023-01-31T23:51:17.217+08:00,garmin_VenuSq2,811
Asia/Taipei,1675180278028,2023-01-31T23:51:18.028+08:00,garmin_VenuSq2,809
Asia/Taipei,1675180278827,2023-01-31T23:51:18.827+08:00,garmin_VenuSq2,805
Asia/Taipei,1675180279632,2023-01-31T23:51:19.632+08:00,garmin_VenuSq2,800
Asia/Taipei,1675180280432,2023-01-31T23:51:20.432+08:00,garmin_VenuSq2,801
Asia/Taipei,1675180281233,2023-01-31T23:51:21.233+08:00,garmin_VenuSq2,831
Asia/Taipei,1675180282064,2023-01-31T23:51:22.064+08:00,garmin_VenuSq2,847
Asia/Taipei,1675180282959,2023-01-31T23:51:22.959+08:00,garmin_VenuSq2,851
Asia/Taipei,1675180283810,2023-01-31T23:51:23.810+08:00,garmin_VenuSq2,854
Asia/Taipei,1675180284664,2023-01-31T23:51:24.664+08:00,garmin_VenuSq2,854
Asia/Taipei,1675180285518,2023-01-31T23:51:25.518+08:00,garmin_VenuSq2,855
Asia/Taipei,1675180286373,2023-01-31T23:51:26.373+08:00,garmin_VenuSq2,850
Asia/Taipei,1675180287043,2023-01-31T23:51:27.043+08:00,garmin_VenuSq2,863
Asia/Taipei,1675180287906,2023-01-31T23:51:27.906+08:00,garmin_VenuSq2,804
Asia/Taipei,1675180288710,2023-01-31T23:51:28.710+08:00,garmin_VenuSq2,849
Asia/Taipei,1675180289559,2023-01-31T23:51:29.559+08:00,garmin_VenuSq2,831
Asia/Taipei,1675180290481,2023-01-31T23:51:30.481+08:00,garmin_VenuSq2,921
Asia/Taipei,1675180291402,2023-01-31T23:51:31.402+08:00,garmin_VenuSq2,790
Asia/Taipei,1675180292192,2023-01-31T23:51:32.192+08:00,garmin_VenuSq2,801
Asia/Taipei,1675180292993,2023-01-31T23:51:32.993+08:00,garmin_VenuSq2,759
Asia/Taipei,1675180293752,2023-01-31T23:51:33.752+08:00,garmin_VenuSq2,757
Asia/Taipei,1675180294349,2023-01-31T23:51:34.349+08:00,garmin_VenuSq2,758
Asia/Taipei,1675180295107,2023-01-31T23:51:35.107+08:00,garmin_VenuSq2,766
Asia/Taipei,1675180295873,2023-01-31T23:51:35.873+08:00,garmin_VenuSq2,782
Asia/Taipei,1675180296655,2023-01-31T23:51:36.655+08:00,garmin_VenuSq2,818
Asia/Taipei,1675180297473,2023-01-31T23:51:37.473+08:00,garmin_VenuSq2,770
Asia/Taipei,1675180298362,2023-01-31T23:51:38.362+08:00,garmin_VenuSq2,777
Asia/Taipei,1675180299139,2023-01-31T23:51:39.139+08:00,garmin_VenuSq2,764
Asia/Taipei,1675180299903,2023-01-31T23:51:39.903+08:00,garmin_VenuSq2,763
Asia/Taipei,1675180300666,2023-01-31T23:51:40.666+08:00,garmin_VenuSq2,776
Asia/Taipei,1675180301442,2023-01-31T23:51:41.442+08:00,garmin_VenuSq2,785
Asia/Taipei,1675180302233,2023-01-31T23:51:42.233+08:00,garmin_VenuSq2,781
Asia/Taipei,1675180303014,2023-01-31T23:51:43.014+08:00,garmin_VenuSq2,775
Asia/Taipei,1675180303789,2023-01-31T23:51:43.789+08:00,garmin_VenuSq2,789
Asia/Taipei,1675180304578,2023-01-31T23:51:44.578+08:00,garmin_VenuSq2,811
Asia/Taipei,1675180305389,2023-01-31T23:51:45.389+08:00,garmin_VenuSq2,819
Asia/Taipei,1675180306261,2023-01-31T23:51:46.261+08:00,garmin_VenuSq2,830
Asia/Taipei,1675180307091,2023-01-31T23:51:47.091+08:00,garmin_VenuSq2,881
Asia/Taipei,1675180307972,2023-01-31T23:51:47.972+08:00,garmin_VenuSq2,890
Asia/Taipei,1675180308862,2023-01-31T23:51:48.862+08:00,garmin_VenuSq2,816
Asia/Taipei,1675180309678,2023-01-31T23:51:49.678+08:00,garmin_VenuSq2,787
Asia/Taipei,1675180310400,2023-01-31T23:51:50.400+08:00,garmin_VenuSq2,762
Asia/Taipei,1675180311162,2023-01-31T23:51:51.162+08:00,garmin_VenuSq2,779
Asia/Taipei,1675180311941,2023-01-31T23:51:51.941+08:00,garmin_VenuSq2,786
Asia/Taipei,1675180312727,2023-01-31T23:51:52.727+08:00,garmin_VenuSq2,792
Asia/Taipei,1675180313519,2023-01-31T23:51:53.519+08:00,garmin_VenuSq2,768
Asia/Taipei,1675180314274,2023-01-31T23:51:54.274+08:00,garmin_VenuSq2,746
Asia/Taipei,1675180315020,2023-01-31T23:51:55.020+08:00,garmin_VenuSq2,685
Asia/Taipei,1675180315705,2023-01-31T23:51:55.705+08:00,garmin_VenuSq2,642
Asia/Taipei,1675180316347,2023-01-31T23:51:56.347+08:00,garmin_VenuSq2,753
Asia/Taipei,1675180317100,2023-01-31T23:51:57.100+08:00,garmin_VenuSq2,791
Asia/Taipei,1675180318971,2023-01-31T23:51:58.971+08:00,garmin_VenuSq2,823
Asia/Taipei,1675180319794,2023-01-31T23:51:59.794+08:00,garmin_VenuSq2,745
Asia/Taipei,1675180320539,2023-01-31T23:52:00.539+08:00,garmin_VenuSq2,719
Asia/Taipei,1675180321258,2023-01-31T23:52:01.258+08:00,garmin_VenuSq2,719
Asia/Taipei,1675180321977,2023-01-31T23:52:01.977+08:00,garmin_VenuSq2,738
Asia/Taipei,1675180322669,2023-01-31T23:52:02.669+08:00,garmin_VenuSq2,775
Asia/Taipei,1675180323444,2023-01-31T23:52:03.444+08:00,garmin_VenuSq2,772
Asia/Taipei,1675180324216,2023-01-31T23:52:04.216+08:00,garmin_VenuSq2,758
Asia/Taipei,1675180325126,2023-01-31T23:52:05.126+08:00,garmin_VenuSq2,758
Asia/Taipei,1675180325884,2023-01-31T23:52:05.884+08:00,garmin_VenuSq2,759
Asia/Taipei,1675180326643,2023-01-31T23:52:06.643+08:00,garmin_VenuSq2,743
Asia/Taipei,1675180329579,2023-01-31T23:52:09.579+08:00,garmin_VenuSq2,759
Asia/Taipei,1675180330338,2023-01-31T23:52:10.338+08:00,garmin_VenuSq2,757
Asia/Taipei,1675180331095,2023-01-31T23:52:11.095+08:00,garmin_VenuSq2,770
Asia/Taipei,1675180331865,2023-01-31T23:52:11.865+08:00,garmin_VenuSq2,758
Asia/Taipei,1675180332623,2023-01-31T23:52:12.623+08:00,garmin_VenuSq2,744
Asia/Taipei,1675180333089,2023-01-31T23:52:13.089+08:00,garmin_VenuSq2,737
Asia/Taipei,1675180333826,2023-01-31T23:52:13.826+08:00,garmin_VenuSq2,721
Asia/Taipei,1675180334547,2023-01-31T23:52:14.547+08:00,garmin_VenuSq2,701
Asia/Taipei,1675180335248,2023-01-31T23:52:15.248+08:00,garmin_VenuSq2,713
Asia/Taipei,1675180336930,2023-01-31T23:52:16.930+08:00,garmin_VenuSq2,707
Asia/Taipei,1675180337637,2023-01-31T23:52:17.637+08:00,garmin_VenuSq2,652
Asia/Taipei,1675180338289,2023-01-31T23:52:18.289+08:00,garmin_VenuSq2,685
Asia/Taipei,1675180338974,2023-01-31T23:52:18.974+08:00,garmin_VenuSq2,722
Asia/Taipei,1675180339696,2023-01-31T23:52:19.696+08:00,garmin_VenuSq2,754
Asia/Taipei,1675222351520,2023-02-01T11:32:31.520+08:00,garmin_VenuSq2,424
Asia/Taipei,1675222353696,2023-02-01T11:32:33.696+08:00,garmin_VenuSq2,601
Asia/Taipei,1675222354297,2023-02-01T11:32:34.297+08:00,garmin_VenuSq2,658
Asia/Taipei,1675222354955,2023-02-01T11:32:34.955+08:00,garmin_VenuSq2,734
Asia/Taipei,1675222355689,2023-02-01T11:32:35.689+08:00,garmin_VenuSq2,746
Asia/Taipei,1675222356435,2023-02-01T11:32:36.435+08:00,garmin_VenuSq2,785
Asia/Taipei,1675222357416,2023-02-01T11:32:37.416+08:00,garmin_VenuSq2,794
Asia/Taipei,1675222358210,2023-02-01T11:32:38.210+08:00,garmin_VenuSq2,823
Asia/Taipei,1675222359033,2023-02-01T11:32:39.033+08:00,garmin_VenuSq2,846
Asia/Taipei,1675222359879,2023-02-01T11:32:39.879+08:00,garmin_VenuSq2,830
Asia/Taipei,1675222360709,2023-02-01T11:32:40.709+08:00,garmin_VenuSq2,790
Asia/Taipei,1675222361432,2023-02-01T11:32:41.432+08:00,garmin_VenuSq2,723
Asia/Taipei,1675222362155,2023-02-01T11:32:42.155+08:00,garmin_VenuSq2,729
Asia/Taipei,1675222362884,2023-02-01T11:32:42.884+08:00,garmin_VenuSq2,819
Asia/Taipei,1675222363703,2023-02-01T11:32:43.703+08:00,garmin_VenuSq2,817
Asia/Taipei,1675222364520,2023-02-01T11:32:44.520+08:00,garmin_VenuSq2,817
Asia/Taipei,1675222365424,2023-02-01T11:32:45.424+08:00,garmin_VenuSq2,811
Asia/Taipei,1675222366235,2023-02-01T11:32:46.235+08:00,garmin_VenuSq2,818
Asia/Taipei,1675222367053,2023-02-01T11:32:47.053+08:00,garmin_VenuSq2,829
Asia/Taipei,1675222369228,2023-02-01T11:32:49.228+08:00,garmin_VenuSq2,881
Asia/Taipei,1675222370109,2023-02-01T11:32:50.109+08:00,garmin_VenuSq2,835
Asia/Taipei,1675222370944,2023-02-01T11:32:50.944+08:00,garmin_VenuSq2,804
Asia/Taipei,1675222371748,2023-02-01T11:32:51.748+08:00,garmin_VenuSq2,776
Asia/Taipei,1675222372524,2023-02-01T11:32:52.524+08:00,garmin_VenuSq2,770
Asia/Taipei,1675222373196,2023-02-01T11:32:53.196+08:00,garmin_VenuSq2,777
Asia/Taipei,1675222373973,2023-02-01T11:32:53.973+08:00,garmin_VenuSq2,789
Asia/Taipei,1675222374762,2023-02-01T11:32:54.762+08:00,garmin_VenuSq2,810
Asia/Taipei,1675222375572,2023-02-01T11:32:55.572+08:00,garmin_VenuSq2,825
Asia/Taipei,1675222376397,2023-02-01T11:32:56.397+08:00,garmin_VenuSq2,765
Asia/Taipei,1675222377080,2023-02-01T11:32:57.080+08:00,garmin_VenuSq2,693
Asia/Taipei,1675222377773,2023-02-01T11:32:57.773+08:00,garmin_VenuSq2,696
Asia/Taipei,1675222378469,2023-02-01T11:32:58.469+08:00,garmin_VenuSq2,734
Asia/Taipei,1675222379203,2023-02-01T11:32:59.203+08:00,garmin_VenuSq2,792
Asia/Taipei,1675222379995,2023-02-01T11:32:59.995+08:00,garmin_VenuSq2,766
Asia/Taipei,1675222380820,2023-02-01T11:33:00.820+08:00,garmin_VenuSq2,747
Asia/Taipei,1675222381567,2023-02-01T11:33:01.567+08:00,garmin_VenuSq2,762
Asia/Taipei,1675222382329,2023-02-01T11:33:02.329+08:00,garmin_VenuSq2,748
Asia/Taipei,1675222383077,2023-02-01T11:33:03.077+08:00,garmin_VenuSq2,720
Asia/Taipei,1675222384812,2023-02-01T11:33:04.812+08:00,garmin_VenuSq2,812
Asia/Taipei,1675222385624,2023-02-01T11:33:05.624+08:00,garmin_VenuSq2,765
