Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,taskId,taskScheduleRepeat,taskScheduleDescription,garminDeviceId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1725e82d-8800-4fd7-a12f-a712238e949e,false,,dba71865-d874-421e-a324-1ecc7df9b5a0,1675166467000,1675645200000

timezone,unixTimestampInMs,isoDate,deviceType,durationInMs,steps,totalSteps
Asia/Taipei,1675442820000,2023-02-04T00:47:00.000+08:00,,60,0,0
Asia/Taipei,1675442880000,2023-02-04T00:48:00.000+08:00,,60,0,0
Asia/Taipei,1675442940000,2023-02-04T00:49:00.000+08:00,,60,0,0
Asia/Taipei,1675443000000,2023-02-04T00:50:00.000+08:00,,60,0,0
Asia/Taipei,1675443060000,2023-02-04T00:51:00.000+08:00,,60,0,0
Asia/Taipei,1675443120000,2023-02-04T00:52:00.000+08:00,,60,0,0
Asia/Taipei,1675443180000,2023-02-04T00:53:00.000+08:00,,60,0,0
Asia/Taipei,1675443240000,2023-02-04T00:54:00.000+08:00,,60,0,0
Asia/Taipei,1675443300000,2023-02-04T00:55:00.000+08:00,,60,0,0
Asia/Taipei,1675443360000,2023-02-04T00:56:00.000+08:00,,60,0,0
Asia/Taipei,1675443420000,2023-02-04T00:57:00.000+08:00,,60,0,0
Asia/Taipei,1675443480000,2023-02-04T00:58:00.000+08:00,,60,0,0
Asia/Taipei,1675443540000,2023-02-04T00:59:00.000+08:00,,60,0,0
Asia/Taipei,1675443600000,2023-02-04T01:00:00.000+08:00,,60,0,0
Asia/Taipei,1675443660000,2023-02-04T01:01:00.000+08:00,,60,0,0
Asia/Taipei,1675443720000,2023-02-04T01:02:00.000+08:00,,60,0,0
Asia/Taipei,1675443780000,2023-02-04T01:03:00.000+08:00,,60,0,0
Asia/Taipei,1675443840000,2023-02-04T01:04:00.000+08:00,,60,0,0
Asia/Taipei,1675443900000,2023-02-04T01:05:00.000+08:00,,60,0,0
Asia/Taipei,1675443960000,2023-02-04T01:06:00.000+08:00,,60,0,0
Asia/Taipei,1675444020000,2023-02-04T01:07:00.000+08:00,,60,0,0
Asia/Taipei,1675444080000,2023-02-04T01:08:00.000+08:00,,60,0,0
Asia/Taipei,1675444140000,2023-02-04T01:09:00.000+08:00,,60,0,0
Asia/Taipei,1675444200000,2023-02-04T01:10:00.000+08:00,,60,0,0
Asia/Taipei,1675444260000,2023-02-04T01:11:00.000+08:00,,60,0,0
Asia/Taipei,1675444320000,2023-02-04T01:12:00.000+08:00,,60,0,0
Asia/Taipei,1675444380000,2023-02-04T01:13:00.000+08:00,,60,0,0
Asia/Taipei,1675444440000,2023-02-04T01:14:00.000+08:00,,60,0,0
Asia/Taipei,1675444500000,2023-02-04T01:15:00.000+08:00,,60,0,0
Asia/Taipei,1675444560000,2023-02-04T01:16:00.000+08:00,,60,0,0
Asia/Taipei,1675444620000,2023-02-04T01:17:00.000+08:00,,60,0,0
Asia/Taipei,1675444680000,2023-02-04T01:18:00.000+08:00,,60,0,0
Asia/Taipei,1675444740000,2023-02-04T01:19:00.000+08:00,,60,0,0
Asia/Taipei,1675444800000,2023-02-04T01:20:00.000+08:00,,60,0,0
Asia/Taipei,1675444860000,2023-02-04T01:21:00.000+08:00,,60,0,0
Asia/Taipei,1675444920000,2023-02-04T01:22:00.000+08:00,,60,0,0
Asia/Taipei,1675444980000,2023-02-04T01:23:00.000+08:00,,60,0,0
Asia/Taipei,1675445040000,2023-02-04T01:24:00.000+08:00,,60,0,0
Asia/Taipei,1675445100000,2023-02-04T01:25:00.000+08:00,,60,0,0
Asia/Taipei,1675445160000,2023-02-04T01:26:00.000+08:00,,60,0,0
Asia/Taipei,1675445220000,2023-02-04T01:27:00.000+08:00,,60,0,0
Asia/Taipei,1675445280000,2023-02-04T01:28:00.000+08:00,,60,0,0
Asia/Taipei,1675445340000,2023-02-04T01:29:00.000+08:00,,60,0,0
Asia/Taipei,1675445400000,2023-02-04T01:30:00.000+08:00,,60,0,0
Asia/Taipei,1675445460000,2023-02-04T01:31:00.000+08:00,,60,0,0
Asia/Taipei,1675445520000,2023-02-04T01:32:00.000+08:00,,60,0,0
Asia/Taipei,1675445580000,2023-02-04T01:33:00.000+08:00,,60,0,0
Asia/Taipei,1675445640000,2023-02-04T01:34:00.000+08:00,,60,0,0
Asia/Taipei,1675445700000,2023-02-04T01:35:00.000+08:00,,60,0,0
Asia/Taipei,1675445760000,2023-02-04T01:36:00.000+08:00,,60,0,0
Asia/Taipei,1675445820000,2023-02-04T01:37:00.000+08:00,,60,0,0
Asia/Taipei,1675445880000,2023-02-04T01:38:00.000+08:00,,60,0,0
Asia/Taipei,1675445940000,2023-02-04T01:39:00.000+08:00,,60,0,0
Asia/Taipei,1675446000000,2023-02-04T01:40:00.000+08:00,,60,0,0
Asia/Taipei,1675446060000,2023-02-04T01:41:00.000+08:00,,60,0,0
Asia/Taipei,1675446120000,2023-02-04T01:42:00.000+08:00,,60,0,0
Asia/Taipei,1675446180000,2023-02-04T01:43:00.000+08:00,,60,0,0
Asia/Taipei,1675446240000,2023-02-04T01:44:00.000+08:00,,60,0,0
Asia/Taipei,1675446300000,2023-02-04T01:45:00.000+08:00,,60,0,0
Asia/Taipei,1675446360000,2023-02-04T01:46:00.000+08:00,,60,0,0
Asia/Taipei,1675446420000,2023-02-04T01:47:00.000+08:00,,60,0,0
Asia/Taipei,1675446480000,2023-02-04T01:48:00.000+08:00,,60,0,0
Asia/Taipei,1675446540000,2023-02-04T01:49:00.000+08:00,,60,0,0
Asia/Taipei,1675446600000,2023-02-04T01:50:00.000+08:00,,60,0,0
Asia/Taipei,1675446660000,2023-02-04T01:51:00.000+08:00,,60,0,0
Asia/Taipei,1675446720000,2023-02-04T01:52:00.000+08:00,,60,0,0
Asia/Taipei,1675446780000,2023-02-04T01:53:00.000+08:00,,60,0,0
Asia/Taipei,1675446840000,2023-02-04T01:54:00.000+08:00,,60,0,0
Asia/Taipei,1675446900000,2023-02-04T01:55:00.000+08:00,,60,0,0
Asia/Taipei,1675446960000,2023-02-04T01:56:00.000+08:00,,60,0,0
Asia/Taipei,1675447020000,2023-02-04T01:57:00.000+08:00,,60,0,0
Asia/Taipei,1675447080000,2023-02-04T01:58:00.000+08:00,,60,0,0
Asia/Taipei,1675447140000,2023-02-04T01:59:00.000+08:00,,60,0,0
Asia/Taipei,1675447200000,2023-02-04T02:00:00.000+08:00,,60,0,0
Asia/Taipei,1675447260000,2023-02-04T02:01:00.000+08:00,,60,0,0
Asia/Taipei,1675447320000,2023-02-04T02:02:00.000+08:00,,60,0,0
Asia/Taipei,1675447380000,2023-02-04T02:03:00.000+08:00,,60,0,0
Asia/Taipei,1675447440000,2023-02-04T02:04:00.000+08:00,,60,0,0
Asia/Taipei,1675447500000,2023-02-04T02:05:00.000+08:00,,60,0,0
Asia/Taipei,1675447560000,2023-02-04T02:06:00.000+08:00,,60,0,0
Asia/Taipei,1675447620000,2023-02-04T02:07:00.000+08:00,,60,0,0
Asia/Taipei,1675447680000,2023-02-04T02:08:00.000+08:00,,60,0,0
Asia/Taipei,1675447740000,2023-02-04T02:09:00.000+08:00,,60,0,0
Asia/Taipei,1675447800000,2023-02-04T02:10:00.000+08:00,,60,0,0
Asia/Taipei,1675447860000,2023-02-04T02:11:00.000+08:00,,60,0,0
Asia/Taipei,1675447920000,2023-02-04T02:12:00.000+08:00,,60,0,0
Asia/Taipei,1675447980000,2023-02-04T02:13:00.000+08:00,,60,0,0
Asia/Taipei,1675448040000,2023-02-04T02:14:00.000+08:00,,60,0,0
Asia/Taipei,1675448100000,2023-02-04T02:15:00.000+08:00,,60,0,0
Asia/Taipei,1675448160000,2023-02-04T02:16:00.000+08:00,,60,0,0
Asia/Taipei,1675448220000,2023-02-04T02:17:00.000+08:00,,60,0,0
Asia/Taipei,1675448280000,2023-02-04T02:18:00.000+08:00,,60,0,0
Asia/Taipei,1675448340000,2023-02-04T02:19:00.000+08:00,,60,0,0
Asia/Taipei,1675448400000,2023-02-04T02:20:00.000+08:00,,60,0,0
Asia/Taipei,1675448460000,2023-02-04T02:21:00.000+08:00,,60,0,0
Asia/Taipei,1675448520000,2023-02-04T02:22:00.000+08:00,,60,0,0
Asia/Taipei,1675448580000,2023-02-04T02:23:00.000+08:00,,60,0,0
Asia/Taipei,1675448640000,2023-02-04T02:24:00.000+08:00,,60,0,0
Asia/Taipei,1675448700000,2023-02-04T02:25:00.000+08:00,,60,0,0
Asia/Taipei,1675448760000,2023-02-04T02:26:00.000+08:00,,60,0,0
Asia/Taipei,1675448820000,2023-02-04T02:27:00.000+08:00,,60,0,0
Asia/Taipei,1675448880000,2023-02-04T02:28:00.000+08:00,,60,0,0
Asia/Taipei,1675448940000,2023-02-04T02:29:00.000+08:00,,60,0,0
Asia/Taipei,1675449000000,2023-02-04T02:30:00.000+08:00,,60,0,0
Asia/Taipei,1675449060000,2023-02-04T02:31:00.000+08:00,,60,0,0
Asia/Taipei,1675449120000,2023-02-04T02:32:00.000+08:00,,60,0,0
Asia/Taipei,1675449180000,2023-02-04T02:33:00.000+08:00,,60,0,0
Asia/Taipei,1675449240000,2023-02-04T02:34:00.000+08:00,,60,0,0
Asia/Taipei,1675449300000,2023-02-04T02:35:00.000+08:00,,60,0,0
Asia/Taipei,1675449360000,2023-02-04T02:36:00.000+08:00,,60,0,0
Asia/Taipei,1675449420000,2023-02-04T02:37:00.000+08:00,,60,0,0
Asia/Taipei,1675449480000,2023-02-04T02:38:00.000+08:00,,60,0,0
Asia/Taipei,1675449540000,2023-02-04T02:39:00.000+08:00,,60,0,0
Asia/Taipei,1675449600000,2023-02-04T02:40:00.000+08:00,,60,0,0
Asia/Taipei,1675449660000,2023-02-04T02:41:00.000+08:00,,60,0,0
Asia/Taipei,1675449720000,2023-02-04T02:42:00.000+08:00,,60,0,0
Asia/Taipei,1675449780000,2023-02-04T02:43:00.000+08:00,,60,0,0
Asia/Taipei,1675449840000,2023-02-04T02:44:00.000+08:00,,60,0,0
Asia/Taipei,1675449900000,2023-02-04T02:45:00.000+08:00,,60,0,0
Asia/Taipei,1675449960000,2023-02-04T02:46:00.000+08:00,,60,0,0
Asia/Taipei,1675450020000,2023-02-04T02:47:00.000+08:00,,60,0,0
Asia/Taipei,1675450080000,2023-02-04T02:48:00.000+08:00,,60,0,0
Asia/Taipei,1675450140000,2023-02-04T02:49:00.000+08:00,,60,0,0
Asia/Taipei,1675450200000,2023-02-04T02:50:00.000+08:00,,60,0,0
Asia/Taipei,1675450260000,2023-02-04T02:51:00.000+08:00,,60,0,0
Asia/Taipei,1675450320000,2023-02-04T02:52:00.000+08:00,,60,0,0
Asia/Taipei,1675450380000,2023-02-04T02:53:00.000+08:00,,60,0,0
Asia/Taipei,1675450440000,2023-02-04T02:54:00.000+08:00,,60,0,0
Asia/Taipei,1675450500000,2023-02-04T02:55:00.000+08:00,,60,0,0
Asia/Taipei,1675450560000,2023-02-04T02:56:00.000+08:00,,60,0,0
Asia/Taipei,1675450620000,2023-02-04T02:57:00.000+08:00,,60,0,0
Asia/Taipei,1675450680000,2023-02-04T02:58:00.000+08:00,,60,0,0
Asia/Taipei,1675450740000,2023-02-04T02:59:00.000+08:00,,60,0,0
Asia/Taipei,1675450800000,2023-02-04T03:00:00.000+08:00,,60,0,0
Asia/Taipei,1675450860000,2023-02-04T03:01:00.000+08:00,,60,0,0
Asia/Taipei,1675450920000,2023-02-04T03:02:00.000+08:00,,60,0,0
Asia/Taipei,1675450980000,2023-02-04T03:03:00.000+08:00,,60,0,0
Asia/Taipei,1675451040000,2023-02-04T03:04:00.000+08:00,,60,0,0
Asia/Taipei,1675451100000,2023-02-04T03:05:00.000+08:00,,60,0,0
Asia/Taipei,1675451160000,2023-02-04T03:06:00.000+08:00,,60,0,0
Asia/Taipei,1675451220000,2023-02-04T03:07:00.000+08:00,,60,0,0
Asia/Taipei,1675451280000,2023-02-04T03:08:00.000+08:00,,60,0,0
Asia/Taipei,1675451340000,2023-02-04T03:09:00.000+08:00,,60,0,0
Asia/Taipei,1675451400000,2023-02-04T03:10:00.000+08:00,,60,0,0
Asia/Taipei,1675451460000,2023-02-04T03:11:00.000+08:00,,60,0,0
Asia/Taipei,1675451520000,2023-02-04T03:12:00.000+08:00,,60,0,0
Asia/Taipei,1675451580000,2023-02-04T03:13:00.000+08:00,,60,0,0
Asia/Taipei,1675451640000,2023-02-04T03:14:00.000+08:00,,60,0,0
Asia/Taipei,1675451700000,2023-02-04T03:15:00.000+08:00,,60,0,0
Asia/Taipei,1675451760000,2023-02-04T03:16:00.000+08:00,,60,0,0
Asia/Taipei,1675451820000,2023-02-04T03:17:00.000+08:00,,60,0,0
Asia/Taipei,1675451880000,2023-02-04T03:18:00.000+08:00,,60,0,0
Asia/Taipei,1675451940000,2023-02-04T03:19:00.000+08:00,,60,0,0
Asia/Taipei,1675452000000,2023-02-04T03:20:00.000+08:00,,60,0,0
Asia/Taipei,1675452060000,2023-02-04T03:21:00.000+08:00,,60,0,0
Asia/Taipei,1675452120000,2023-02-04T03:22:00.000+08:00,,60,0,0
Asia/Taipei,1675452180000,2023-02-04T03:23:00.000+08:00,,60,0,0
Asia/Taipei,1675452240000,2023-02-04T03:24:00.000+08:00,,60,0,0
Asia/Taipei,1675452300000,2023-02-04T03:25:00.000+08:00,,60,0,0
Asia/Taipei,1675452360000,2023-02-04T03:26:00.000+08:00,,60,0,0
Asia/Taipei,1675452420000,2023-02-04T03:27:00.000+08:00,,60,0,0
Asia/Taipei,1675452480000,2023-02-04T03:28:00.000+08:00,,60,0,0
Asia/Taipei,1675452540000,2023-02-04T03:29:00.000+08:00,,60,0,0
Asia/Taipei,1675452600000,2023-02-04T03:30:00.000+08:00,,60,0,0
Asia/Taipei,1675452660000,2023-02-04T03:31:00.000+08:00,,60,0,0
Asia/Taipei,1675452720000,2023-02-04T03:32:00.000+08:00,,60,0,0
Asia/Taipei,1675452780000,2023-02-04T03:33:00.000+08:00,,60,0,0
Asia/Taipei,1675452840000,2023-02-04T03:34:00.000+08:00,,60,0,0
Asia/Taipei,1675452900000,2023-02-04T03:35:00.000+08:00,,60,0,0
Asia/Taipei,1675452960000,2023-02-04T03:36:00.000+08:00,,60,0,0
Asia/Taipei,1675453020000,2023-02-04T03:37:00.000+08:00,,60,0,0
Asia/Taipei,1675453080000,2023-02-04T03:38:00.000+08:00,,60,0,0
Asia/Taipei,1675453140000,2023-02-04T03:39:00.000+08:00,,60,0,0
Asia/Taipei,1675453200000,2023-02-04T03:40:00.000+08:00,,60,0,0
Asia/Taipei,1675453260000,2023-02-04T03:41:00.000+08:00,,60,0,0
Asia/Taipei,1675453320000,2023-02-04T03:42:00.000+08:00,,60,0,0
Asia/Taipei,1675453380000,2023-02-04T03:43:00.000+08:00,,60,0,0
Asia/Taipei,1675453440000,2023-02-04T03:44:00.000+08:00,,60,0,0
Asia/Taipei,1675453500000,2023-02-04T03:45:00.000+08:00,,60,0,0
Asia/Taipei,1675453560000,2023-02-04T03:46:00.000+08:00,,60,0,0
Asia/Taipei,1675453620000,2023-02-04T03:47:00.000+08:00,,60,0,0
Asia/Taipei,1675453680000,2023-02-04T03:48:00.000+08:00,,60,0,0
Asia/Taipei,1675453740000,2023-02-04T03:49:00.000+08:00,,60,0,0
Asia/Taipei,1675453800000,2023-02-04T03:50:00.000+08:00,,60,0,0
Asia/Taipei,1675453860000,2023-02-04T03:51:00.000+08:00,,60,0,0
Asia/Taipei,1675453920000,2023-02-04T03:52:00.000+08:00,,60,0,0
Asia/Taipei,1675453980000,2023-02-04T03:53:00.000+08:00,,60,0,0
Asia/Taipei,1675454040000,2023-02-04T03:54:00.000+08:00,,60,0,0
Asia/Taipei,1675454100000,2023-02-04T03:55:00.000+08:00,,60,0,0
Asia/Taipei,1675454160000,2023-02-04T03:56:00.000+08:00,,60,0,0
Asia/Taipei,1675454220000,2023-02-04T03:57:00.000+08:00,,60,0,0
Asia/Taipei,1675454280000,2023-02-04T03:58:00.000+08:00,,60,0,0
Asia/Taipei,1675454340000,2023-02-04T03:59:00.000+08:00,,60,0,0
Asia/Taipei,1675454400000,2023-02-04T04:00:00.000+08:00,,60,0,0
Asia/Taipei,1675454460000,2023-02-04T04:01:00.000+08:00,,60,0,0
Asia/Taipei,1675454520000,2023-02-04T04:02:00.000+08:00,,60,0,0
Asia/Taipei,1675454580000,2023-02-04T04:03:00.000+08:00,,60,0,0
Asia/Taipei,1675454640000,2023-02-04T04:04:00.000+08:00,,60,0,0
Asia/Taipei,1675454700000,2023-02-04T04:05:00.000+08:00,,60,0,0
Asia/Taipei,1675454760000,2023-02-04T04:06:00.000+08:00,,60,0,0
Asia/Taipei,1675454820000,2023-02-04T04:07:00.000+08:00,,60,0,0
Asia/Taipei,1675454880000,2023-02-04T04:08:00.000+08:00,,60,0,0
Asia/Taipei,1675454940000,2023-02-04T04:09:00.000+08:00,,60,0,0
Asia/Taipei,1675455000000,2023-02-04T04:10:00.000+08:00,,60,0,0
Asia/Taipei,1675455060000,2023-02-04T04:11:00.000+08:00,,60,0,0
Asia/Taipei,1675455120000,2023-02-04T04:12:00.000+08:00,,60,0,0
Asia/Taipei,1675455180000,2023-02-04T04:13:00.000+08:00,,60,0,0
Asia/Taipei,1675455240000,2023-02-04T04:14:00.000+08:00,,60,0,0
Asia/Taipei,1675455300000,2023-02-04T04:15:00.000+08:00,,60,0,0
Asia/Taipei,1675455360000,2023-02-04T04:16:00.000+08:00,,60,0,0
Asia/Taipei,1675455420000,2023-02-04T04:17:00.000+08:00,,60,0,0
Asia/Taipei,1675455480000,2023-02-04T04:18:00.000+08:00,,60,0,0
Asia/Taipei,1675455540000,2023-02-04T04:19:00.000+08:00,,60,0,0
Asia/Taipei,1675455600000,2023-02-04T04:20:00.000+08:00,,60,0,0
Asia/Taipei,1675455660000,2023-02-04T04:21:00.000+08:00,,60,0,0
Asia/Taipei,1675455720000,2023-02-04T04:22:00.000+08:00,,60,0,0
Asia/Taipei,1675455780000,2023-02-04T04:23:00.000+08:00,,60,0,0
Asia/Taipei,1675455840000,2023-02-04T04:24:00.000+08:00,,60,0,0
Asia/Taipei,1675455900000,2023-02-04T04:25:00.000+08:00,,60,0,0
Asia/Taipei,1675455960000,2023-02-04T04:26:00.000+08:00,,60,0,0
Asia/Taipei,1675456020000,2023-02-04T04:27:00.000+08:00,,60,0,0
Asia/Taipei,1675456080000,2023-02-04T04:28:00.000+08:00,,60,0,0
Asia/Taipei,1675456140000,2023-02-04T04:29:00.000+08:00,,60,0,0
Asia/Taipei,1675456200000,2023-02-04T04:30:00.000+08:00,,60,0,0
Asia/Taipei,1675456260000,2023-02-04T04:31:00.000+08:00,,60,0,0
Asia/Taipei,1675456320000,2023-02-04T04:32:00.000+08:00,,60,0,0
Asia/Taipei,1675456380000,2023-02-04T04:33:00.000+08:00,,60,0,0
Asia/Taipei,1675456440000,2023-02-04T04:34:00.000+08:00,,60,0,0
Asia/Taipei,1675456500000,2023-02-04T04:35:00.000+08:00,,60,0,0
Asia/Taipei,1675456560000,2023-02-04T04:36:00.000+08:00,,60,0,0
Asia/Taipei,1675456620000,2023-02-04T04:37:00.000+08:00,,60,0,0
Asia/Taipei,1675456680000,2023-02-04T04:38:00.000+08:00,,60,0,0
Asia/Taipei,1675456740000,2023-02-04T04:39:00.000+08:00,,60,0,0
Asia/Taipei,1675456800000,2023-02-04T04:40:00.000+08:00,,60,0,0
Asia/Taipei,1675456860000,2023-02-04T04:41:00.000+08:00,,60,0,0
Asia/Taipei,1675456920000,2023-02-04T04:42:00.000+08:00,,60,0,0
Asia/Taipei,1675456980000,2023-02-04T04:43:00.000+08:00,,60,0,0
Asia/Taipei,1675457040000,2023-02-04T04:44:00.000+08:00,,60,0,0
Asia/Taipei,1675457100000,2023-02-04T04:45:00.000+08:00,,60,0,0
Asia/Taipei,1675457160000,2023-02-04T04:46:00.000+08:00,,60,0,0
Asia/Taipei,1675457220000,2023-02-04T04:47:00.000+08:00,,60,0,0
Asia/Taipei,1675457280000,2023-02-04T04:48:00.000+08:00,,60,0,0
Asia/Taipei,1675457340000,2023-02-04T04:49:00.000+08:00,,60,0,0
Asia/Taipei,1675457400000,2023-02-04T04:50:00.000+08:00,,60,0,0
Asia/Taipei,1675457460000,2023-02-04T04:51:00.000+08:00,,60,0,0
Asia/Taipei,1675457520000,2023-02-04T04:52:00.000+08:00,,60,0,0
Asia/Taipei,1675457580000,2023-02-04T04:53:00.000+08:00,,60,0,0
Asia/Taipei,1675457640000,2023-02-04T04:54:00.000+08:00,,60,0,0
Asia/Taipei,1675457700000,2023-02-04T04:55:00.000+08:00,,60,0,0
Asia/Taipei,1675457760000,2023-02-04T04:56:00.000+08:00,,60,0,0
Asia/Taipei,1675457820000,2023-02-04T04:57:00.000+08:00,,60,0,0
Asia/Taipei,1675457880000,2023-02-04T04:58:00.000+08:00,,60,0,0
Asia/Taipei,1675457940000,2023-02-04T04:59:00.000+08:00,,60,0,0
Asia/Taipei,1675458000000,2023-02-04T05:00:00.000+08:00,,60,0,0
Asia/Taipei,1675458060000,2023-02-04T05:01:00.000+08:00,,60,0,0
Asia/Taipei,1675458120000,2023-02-04T05:02:00.000+08:00,,60,0,0
Asia/Taipei,1675458180000,2023-02-04T05:03:00.000+08:00,,60,0,0
Asia/Taipei,1675458240000,2023-02-04T05:04:00.000+08:00,,60,0,0
Asia/Taipei,1675458300000,2023-02-04T05:05:00.000+08:00,,60,0,0
Asia/Taipei,1675458360000,2023-02-04T05:06:00.000+08:00,,60,0,0
Asia/Taipei,1675458420000,2023-02-04T05:07:00.000+08:00,,60,0,0
Asia/Taipei,1675458480000,2023-02-04T05:08:00.000+08:00,,60,0,0
Asia/Taipei,1675458540000,2023-02-04T05:09:00.000+08:00,,60,0,0
Asia/Taipei,1675458600000,2023-02-04T05:10:00.000+08:00,,60,0,0
Asia/Taipei,1675458660000,2023-02-04T05:11:00.000+08:00,,60,0,0
Asia/Taipei,1675458720000,2023-02-04T05:12:00.000+08:00,,60,0,0
Asia/Taipei,1675458780000,2023-02-04T05:13:00.000+08:00,,60,0,0
Asia/Taipei,1675458840000,2023-02-04T05:14:00.000+08:00,,60,0,0
Asia/Taipei,1675458900000,2023-02-04T05:15:00.000+08:00,,60,0,0
Asia/Taipei,1675458960000,2023-02-04T05:16:00.000+08:00,,60,0,0
Asia/Taipei,1675459020000,2023-02-04T05:17:00.000+08:00,,60,0,0
Asia/Taipei,1675459080000,2023-02-04T05:18:00.000+08:00,,60,0,0
Asia/Taipei,1675459140000,2023-02-04T05:19:00.000+08:00,,60,0,0
Asia/Taipei,1675459200000,2023-02-04T05:20:00.000+08:00,,60,0,0
Asia/Taipei,1675459260000,2023-02-04T05:21:00.000+08:00,,60,0,0
Asia/Taipei,1675459320000,2023-02-04T05:22:00.000+08:00,,60,0,0
Asia/Taipei,1675459380000,2023-02-04T05:23:00.000+08:00,,60,0,0
Asia/Taipei,1675459440000,2023-02-04T05:24:00.000+08:00,,60,0,0
Asia/Taipei,1675459500000,2023-02-04T05:25:00.000+08:00,,60,0,0
Asia/Taipei,1675459560000,2023-02-04T05:26:00.000+08:00,,60,0,0
Asia/Taipei,1675459620000,2023-02-04T05:27:00.000+08:00,,60,0,0
Asia/Taipei,1675459680000,2023-02-04T05:28:00.000+08:00,,60,0,0
Asia/Taipei,1675459740000,2023-02-04T05:29:00.000+08:00,,60,0,0
Asia/Taipei,1675459800000,2023-02-04T05:30:00.000+08:00,,60,0,0
Asia/Taipei,1675459860000,2023-02-04T05:31:00.000+08:00,,60,0,0
Asia/Taipei,1675459920000,2023-02-04T05:32:00.000+08:00,,60,0,0
Asia/Taipei,1675459980000,2023-02-04T05:33:00.000+08:00,,60,0,0
Asia/Taipei,1675460040000,2023-02-04T05:34:00.000+08:00,,60,0,0
Asia/Taipei,1675460100000,2023-02-04T05:35:00.000+08:00,,60,0,0
Asia/Taipei,1675460160000,2023-02-04T05:36:00.000+08:00,,60,0,0
Asia/Taipei,1675460220000,2023-02-04T05:37:00.000+08:00,,60,0,0
Asia/Taipei,1675460280000,2023-02-04T05:38:00.000+08:00,,60,0,0
Asia/Taipei,1675460340000,2023-02-04T05:39:00.000+08:00,,60,0,0
Asia/Taipei,1675460400000,2023-02-04T05:40:00.000+08:00,,60,0,0
Asia/Taipei,1675460460000,2023-02-04T05:41:00.000+08:00,,60,0,0
Asia/Taipei,1675460520000,2023-02-04T05:42:00.000+08:00,,60,0,0
Asia/Taipei,1675460580000,2023-02-04T05:43:00.000+08:00,,60,0,0
Asia/Taipei,1675460640000,2023-02-04T05:44:00.000+08:00,,60,0,0
Asia/Taipei,1675460700000,2023-02-04T05:45:00.000+08:00,,60,0,0
Asia/Taipei,1675460760000,2023-02-04T05:46:00.000+08:00,,60,0,0
Asia/Taipei,1675460820000,2023-02-04T05:47:00.000+08:00,,60,0,0
Asia/Taipei,1675460880000,2023-02-04T05:48:00.000+08:00,,60,0,0
Asia/Taipei,1675460940000,2023-02-04T05:49:00.000+08:00,,60,0,0
Asia/Taipei,1675461000000,2023-02-04T05:50:00.000+08:00,,60,0,0
Asia/Taipei,1675461060000,2023-02-04T05:51:00.000+08:00,,60,0,0
Asia/Taipei,1675461120000,2023-02-04T05:52:00.000+08:00,,60,0,0
Asia/Taipei,1675461180000,2023-02-04T05:53:00.000+08:00,,60,0,0
Asia/Taipei,1675461240000,2023-02-04T05:54:00.000+08:00,,60,0,0
Asia/Taipei,1675461300000,2023-02-04T05:55:00.000+08:00,,60,0,0
Asia/Taipei,1675461360000,2023-02-04T05:56:00.000+08:00,,60,0,0
Asia/Taipei,1675461420000,2023-02-04T05:57:00.000+08:00,,60,0,0
Asia/Taipei,1675461480000,2023-02-04T05:58:00.000+08:00,,60,0,0
Asia/Taipei,1675461540000,2023-02-04T05:59:00.000+08:00,,60,0,0
Asia/Taipei,1675461600000,2023-02-04T06:00:00.000+08:00,,60,0,0
Asia/Taipei,1675461660000,2023-02-04T06:01:00.000+08:00,,60,0,0
Asia/Taipei,1675461720000,2023-02-04T06:02:00.000+08:00,,60,0,0
Asia/Taipei,1675461780000,2023-02-04T06:03:00.000+08:00,,60,0,0
Asia/Taipei,1675461840000,2023-02-04T06:04:00.000+08:00,,60,0,0
Asia/Taipei,1675461900000,2023-02-04T06:05:00.000+08:00,,60,0,0
Asia/Taipei,1675461960000,2023-02-04T06:06:00.000+08:00,,60,0,0
Asia/Taipei,1675462020000,2023-02-04T06:07:00.000+08:00,,60,0,0
Asia/Taipei,1675462080000,2023-02-04T06:08:00.000+08:00,,60,0,0
Asia/Taipei,1675462140000,2023-02-04T06:09:00.000+08:00,,60,0,0
Asia/Taipei,1675462200000,2023-02-04T06:10:00.000+08:00,,60,0,0
Asia/Taipei,1675462260000,2023-02-04T06:11:00.000+08:00,,60,0,0
Asia/Taipei,1675462320000,2023-02-04T06:12:00.000+08:00,,60,0,0
Asia/Taipei,1675462380000,2023-02-04T06:13:00.000+08:00,,60,0,0
Asia/Taipei,1675462440000,2023-02-04T06:14:00.000+08:00,,60,0,0
Asia/Taipei,1675462500000,2023-02-04T06:15:00.000+08:00,,60,0,0
Asia/Taipei,1675462560000,2023-02-04T06:16:00.000+08:00,,60,0,0
Asia/Taipei,1675462620000,2023-02-04T06:17:00.000+08:00,,60,0,0
Asia/Taipei,1675462680000,2023-02-04T06:18:00.000+08:00,,60,0,0
